weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
3f4c-1e67-66dc-ffa5:heavy-bolter,3f4c-1e67-66dc-ffa5,Heavy Bolter,ranged,3,4+,5,-1,2,"Heavy, Sustained Hits 1",,,,,,,,Imperium - Space Marines.cat
9724-313-f5d0-e06c:bolt-pistol,9724-313-f5d0-e06c,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
9724-313-f5d0-e06c:close-combat-weapon,9724-313-f5d0-e06c,Close combat weapon,melee,2,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
9724-313-f5d0-e06c:boltgun,9724-313-f5d0-e06c,Boltgun,ranged,2,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:close-combat-weapon,624c-c49c-b0a5-9cd4,Close combat weapon,melee,2,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:bolt-pistol,624c-c49c-b0a5-9cd4,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:➤-missile-launcher---frag,624c-c49c-b0a5-9cd4,➤ Missile Launcher - Frag,ranged,D6,4+,4,0,1,"Blast, Heavy",,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:➤-missile-launcher---krak,624c-c49c-b0a5-9cd4,➤ Missile Launcher - Krak,ranged,1,4+,9,-2,D6,Heavy,,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:➤-plasma-cannon---standard,624c-c49c-b0a5-9cd4,➤ Plasma cannon - standard,ranged,D3,4+,7,-2,1,"Blast, Heavy",,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:➤-plasma-cannon---supercharge,624c-c49c-b0a5-9cd4,➤ Plasma cannon - supercharge,ranged,D3,4+,8,-3,2,"Blast, Heavy, Hazardous",,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:multi-melta,624c-c49c-b0a5-9cd4,Multi-melta,ranged,2,4+,9,-4,D6,"Heavy, Melta 2",,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:grav-cannon,624c-c49c-b0a5-9cd4,Grav-cannon,ranged,3,4+,6,-1,3,"Anti-vehicle 2+, Heavy",,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:lascannon,624c-c49c-b0a5-9cd4,Lascannon,ranged,1,4+,12,-3,D6+1,Heavy,,,,,,,,Imperium - Space Marines.cat
624c-c49c-b0a5-9cd4:heavy-bolter,624c-c49c-b0a5-9cd4,Heavy Bolter,ranged,3,4+,5,-1,2,"Heavy, Sustained Hits 1",,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:close-combat-weapon,dade-57a5-2db7-22ca,Close combat weapon,melee,2,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:combi-weapon,dade-57a5-2db7-22ca,Combi-weapon,ranged,1,4+,4,0,1,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:boltgun,dade-57a5-2db7-22ca,Boltgun,ranged,2,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:power-weapon,dade-57a5-2db7-22ca,Power weapon,melee,3,3+,5,-2,1,-,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:thunder-hammer,dade-57a5-2db7-22ca,Thunder Hammer,melee,2,4+,8,-2,2,Devastating Wounds,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:power-fist,dade-57a5-2db7-22ca,Power fist,melee,2,3+,8,-2,2,-,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:storm-bolter,dade-57a5-2db7-22ca,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:astartes-chainsword,dade-57a5-2db7-22ca,Astartes Chainsword,melee,4,3+,4,-1,1,-,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:➤-plasma-pistol---supercharge,dade-57a5-2db7-22ca,➤ Plasma pistol - supercharge,ranged,1,3+,8,-3,2,"Hazardous, Pistol",,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:➤-plasma-pistol---standard,dade-57a5-2db7-22ca,➤ Plasma pistol - standard,ranged,1,3+,7,-2,1,Pistol,,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:grav-pistol,dade-57a5-2db7-22ca,Grav-pistol,ranged,1,3+,4,-1,2,"Anti-vehicle 2+, Pistol",,,,,,,,Imperium - Space Marines.cat
dade-57a5-2db7-22ca:bolt-pistol,dade-57a5-2db7-22ca,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
a3ea-7a0d-fef8-23bf:castellan-launcher,a3ea-7a0d-fef8-23bf,Castellan Launcher,ranged,D3,3+,4,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
a3ea-7a0d-fef8-23bf:close-combat-weapon,a3ea-7a0d-fef8-23bf,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
a3ea-7a0d-fef8-23bf:bolt-pistol,a3ea-7a0d-fef8-23bf,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
a3ea-7a0d-fef8-23bf:vengor-launcher,a3ea-7a0d-fef8-23bf,Vengor launcher,ranged,D6,2+,7,-1,2,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
a3ea-7a0d-fef8-23bf:superkrak-rocket-launcher,a3ea-7a0d-fef8-23bf,Superkrak Rocket Launcher,ranged,1,4+,10,-2,D6+1,Heavy,,,,,,,,Imperium - Space Marines.cat
a3ea-7a0d-fef8-23bf:superfrag-rocket-launcher,a3ea-7a0d-fef8-23bf,Superfrag Rocket Launcher,ranged,D6+1,4+,5,0,1,"Blast, Heavy",,,,,,,,Imperium - Space Marines.cat
c58f-8678-a51c-c0af:castellan-launcher,c58f-8678-a51c-c0af,Castellan Launcher,ranged,D3,3+,4,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
c58f-8678-a51c-c0af:close-combat-weapon,c58f-8678-a51c-c0af,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
c58f-8678-a51c-c0af:bolt-pistol,c58f-8678-a51c-c0af,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
c58f-8678-a51c-c0af:superkrak-rocket-launcher,c58f-8678-a51c-c0af,Superkrak Rocket Launcher,ranged,1,4+,10,-2,D6+1,Heavy,,,,,,,,Imperium - Space Marines.cat
c58f-8678-a51c-c0af:superfrag-rocket-launcher,c58f-8678-a51c-c0af,Superfrag Rocket Launcher,ranged,D6+1,4+,5,0,1,"Blast, Heavy",,,,,,,,Imperium - Space Marines.cat
d7e0-3d8c-c106-e7f9:castellan-launcher,d7e0-3d8c-c106-e7f9,Castellan Launcher,ranged,D3,3+,4,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
d7e0-3d8c-c106-e7f9:close-combat-weapon,d7e0-3d8c-c106-e7f9,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
d7e0-3d8c-c106-e7f9:bolt-pistol,d7e0-3d8c-c106-e7f9,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
d7e0-3d8c-c106-e7f9:vengor-launcher,d7e0-3d8c-c106-e7f9,Vengor launcher,ranged,D6,2+,7,-1,2,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
d7e0-3d8c-c106-e7f9:superkrak-rocket-launcher,d7e0-3d8c-c106-e7f9,Superkrak Rocket Launcher,ranged,1,4+,10,-2,D6+1,Heavy,,,,,,,,Imperium - Space Marines.cat
d7e0-3d8c-c106-e7f9:superfrag-rocket-launcher,d7e0-3d8c-c106-e7f9,Superfrag Rocket Launcher,ranged,D6+1,4+,5,0,1,"Blast, Heavy",,,,,,,,Imperium - Space Marines.cat
2fa7-e488-c012-4af1:close-combat-weapon,2fa7-e488-c012-4af1,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
2fa7-e488-c012-4af1:thunderfire-cannon,2fa7-e488-c012-4af1,Thunderfire Cannon,ranged,D6+4,3+,5,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
2fa7-e488-c012-4af1:flamer,2fa7-e488-c012-4af1,Flamer,ranged,D6,N/A,4,0,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Space Marines.cat
2fa7-e488-c012-4af1:bolt-pistol,2fa7-e488-c012-4af1,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
2fa7-e488-c012-4af1:plasma-cutter,2fa7-e488-c012-4af1,Plasma Cutter,melee,2,3+,8,-2,1,Extra Attacks,,,,,,,,Imperium - Space Marines.cat
2fa7-e488-c012-4af1:gunner's-servo-arms,2fa7-e488-c012-4af1,Gunner's Servo Arms,melee,2,3,8,-2,3,Extra Attacks,,,,,,,,Imperium - Space Marines.cat
c297-624e-2231-f8f6:flamer,c297-624e-2231-f8f6,Flamer,ranged,D6,N/A,4,0,1,"Ignores Cover, Torrent",,,,,,,,Imperium - Space Marines.cat
c297-624e-2231-f8f6:close-combat-weapon,c297-624e-2231-f8f6,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
c297-624e-2231-f8f6:bolt-pistol,c297-624e-2231-f8f6,Bolt pistol,ranged,1,3+,4,0,1,Pistol,,,,,,,,Imperium - Space Marines.cat
c297-624e-2231-f8f6:plasma-cutter,c297-624e-2231-f8f6,Plasma Cutter,melee,2,3+,8,-2,1,Extra Attacks,,,,,,,,Imperium - Space Marines.cat
c297-624e-2231-f8f6:gunner's-servo-arms,c297-624e-2231-f8f6,Gunner's Servo Arms,melee,2,3,8,-2,3,Extra Attacks,,,,,,,,Imperium - Space Marines.cat
2fd-a8f1-c182-f29d:close-combat-weapon,2fd-a8f1-c182-f29d,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
2fd-a8f1-c182-f29d:thunderfire-cannon,2fd-a8f1-c182-f29d,Thunderfire Cannon,ranged,D6+4,3+,5,0,1,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
edf8-643b-cd1-3c11:close-combat-weapon,edf8-643b-cd1-3c11,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
edf8-643b-cd1-3c11:twin-firestrike-autocannon,edf8-643b-cd1-3c11,Twin Firestrike Autocannon,ranged,3,2+,9,-1,3,Twin-linked,,,,,,,,Imperium - Space Marines.cat
edf8-643b-cd1-3c11:twin-firestrike-las-talon,edf8-643b-cd1-3c11,Twin Firestrike Las-talon,ranged,2,2+,10,-3,D6+1,Twin-linked,,,,,,,,Imperium - Space Marines.cat
91ac-317f-b5de-db45:close-combat-weapon,91ac-317f-b5de-db45,Close combat weapon,melee,3,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
91ac-317f-b5de-db45:twin-firestrike-autocannon,91ac-317f-b5de-db45,Twin Firestrike Autocannon,ranged,3,2+,9,-1,3,Twin-linked,,,,,,,,Imperium - Space Marines.cat
91ac-317f-b5de-db45:twin-firestrike-las-talon,91ac-317f-b5de-db45,Twin Firestrike Las-talon,ranged,2,2+,10,-3,D6+1,Twin-linked,,,,,,,,Imperium - Space Marines.cat
3ad-729-3235-4777:storm-bolter,3ad-729-3235-4777,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
3ad-729-3235-4777:hunter-killer-missile,3ad-729-3235-4777,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
3ad-729-3235-4777:armoured-tracks,3ad-729-3235-4777,Armoured Tracks,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
3ad-729-3235-4777:skyspear-missile-launcher,3ad-729-3235-4777,Skyspear Missile Launcher,ranged,1,2+,10,-3,D6+2,"Anti-Fly 3+, Devastating Wounds, Heavy",,,,,,,,Imperium - Space Marines.cat
adcd-2954-5a7f-d7ed:storm-bolter,adcd-2954-5a7f-d7ed,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
adcd-2954-5a7f-d7ed:hunter-killer-missile,adcd-2954-5a7f-d7ed,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
adcd-2954-5a7f-d7ed:armoured-tracks,adcd-2954-5a7f-d7ed,Armoured Tracks,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
adcd-2954-5a7f-d7ed:icarus-stormcannon,adcd-2954-5a7f-d7ed,Icarus Stormcannon,ranged,6,3+,7,-1,2,Anti-Fly 2+,,,,,,,,Imperium - Space Marines.cat
ae85-3e33-217d-7413:storm-bolter,ae85-3e33-217d-7413,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
ae85-3e33-217d-7413:hunter-killer-missile,ae85-3e33-217d-7413,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
ae85-3e33-217d-7413:armoured-tracks,ae85-3e33-217d-7413,Armoured Tracks,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
ae85-3e33-217d-7413:whirlwind-vengeance-launcher,ae85-3e33-217d-7413,Whirlwind Vengeance Launcher,ranged,D6+3,3+,8,-2,2,"Blast, Indirect Fire",,,,,,,,Imperium - Space Marines.cat
d4c8-dd6a-cd7a-ccc3:storm-bolter,d4c8-dd6a-cd7a-ccc3,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
d4c8-dd6a-cd7a-ccc3:hunter-killer-missile,d4c8-dd6a-cd7a-ccc3,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
d4c8-dd6a-cd7a-ccc3:armoured-tracks,d4c8-dd6a-cd7a-ccc3,Armoured Tracks,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
d4c8-dd6a-cd7a-ccc3:heavy-bolter,d4c8-dd6a-cd7a-ccc3,Heavy Bolter,ranged,3,3+,5,-1,2,Sustained Hits 1,,,,,,,,Imperium - Space Marines.cat
d4c8-dd6a-cd7a-ccc3:lascannon,d4c8-dd6a-cd7a-ccc3,Lascannon,ranged,1,3+,12,-3,D6+1,-,,,,,,,,Imperium - Space Marines.cat
d4c8-dd6a-cd7a-ccc3:predator-autocannon,d4c8-dd6a-cd7a-ccc3,Predator Autocannon,ranged,4,3+,9,-1,3,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
31a-6c3e-5843-4023:storm-bolter,31a-6c3e-5843-4023,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
31a-6c3e-5843-4023:hunter-killer-missile,31a-6c3e-5843-4023,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
31a-6c3e-5843-4023:armoured-tracks,31a-6c3e-5843-4023,Armoured Tracks,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
31a-6c3e-5843-4023:heavy-bolter,31a-6c3e-5843-4023,Heavy Bolter,ranged,3,3+,5,-1,2,Sustained Hits 1,,,,,,,,Imperium - Space Marines.cat
31a-6c3e-5843-4023:lascannon,31a-6c3e-5843-4023,Lascannon,ranged,1,3+,12,-3,D6+1,-,,,,,,,,Imperium - Space Marines.cat
31a-6c3e-5843-4023:predator-twin-lascannon,31a-6c3e-5843-4023,Predator Twin Lascannon,ranged,1,3+,14,-3,D6+1,Twin-linked,,,,,,,,Imperium - Space Marines.cat
7814-107b-a498-96f6:ironhail-heavy-stubber,7814-107b-a498-96f6,Ironhail Heavy Stubber,ranged,3,3+,4,0,1,Rapid Fire 3,,,,,,,,Imperium - Space Marines.cat
7814-107b-a498-96f6:icarus-rocket-pod,7814-107b-a498-96f6,Icarus Rocket Pod,ranged,D3,3+,8,-1,2,Anti-fly 2+,,,,,,,,Imperium - Space Marines.cat
7814-107b-a498-96f6:armoured-hull,7814-107b-a498-96f6,Armoured Hull,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
7814-107b-a498-96f6:storm-bolter,7814-107b-a498-96f6,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
7814-107b-a498-96f6:fragstorm-grenade-launcher,7814-107b-a498-96f6,Fragstorm grenade launcher,ranged,D6,3+,4,0,1,Blast,,,,,,,,Imperium - Space Marines.cat
7814-107b-a498-96f6:lancer-laser-destroyer,7814-107b-a498-96f6,Lancer Laser Destroyer,ranged,2,3+,14,-4,D6+3,Heavy,,,,,,,,Imperium - Space Marines.cat
ed20-824b-7419-aebc:ironhail-heavy-stubber,ed20-824b-7419-aebc,Ironhail Heavy Stubber,ranged,3,3+,4,0,1,Rapid Fire 3,,,,,,,,Imperium - Space Marines.cat
ed20-824b-7419-aebc:icarus-rocket-pod,ed20-824b-7419-aebc,Icarus Rocket Pod,ranged,D3,3+,8,-1,2,Anti-fly 2+,,,,,,,,Imperium - Space Marines.cat
ed20-824b-7419-aebc:armoured-hull,ed20-824b-7419-aebc,Armoured Hull,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
ed20-824b-7419-aebc:twin-heavy-onslaught-gatling-cannon,ed20-824b-7419-aebc,Twin Heavy Onslaught Gatling Cannon,ranged,12,3+,6,0,1,"Devastating Wounds, Twin-linked",,,,,,,,Imperium - Space Marines.cat
ed20-824b-7419-aebc:tempest-bolter,ed20-824b-7419-aebc,Tempest Bolter,ranged,4,3+,4,-1,1,Rapid Fire 4,,,,,,,,Imperium - Space Marines.cat
6b89-8147-9b6b-6db1:multi-melta,6b89-8147-9b6b-6db1,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Space Marines.cat
6b89-8147-9b6b-6db1:ironhail-heavy-stubber,6b89-8147-9b6b-6db1,Ironhail Heavy Stubber,ranged,3,3+,4,0,1,Rapid Fire 3,,,,,,,,Imperium - Space Marines.cat
6b89-8147-9b6b-6db1:icarus-rocket-pod,6b89-8147-9b6b-6db1,Icarus Rocket Pod,ranged,D3,3+,8,-1,2,Anti-fly 2+,,,,,,,,Imperium - Space Marines.cat
6b89-8147-9b6b-6db1:armoured-hull,6b89-8147-9b6b-6db1,Armoured Hull,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
6b89-8147-9b6b-6db1:twin-las-talon,6b89-8147-9b6b-6db1,Twin Las-talon,ranged,2,3+,10,-3,D6+1,Twin-linked,,,,,,,,Imperium - Space Marines.cat
cb6d-201f-4888-3027:storm-bolter,cb6d-201f-4888-3027,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
cb6d-201f-4888-3027:hunter-killer-missile,cb6d-201f-4888-3027,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
cb6d-201f-4888-3027:armoured-tracks,cb6d-201f-4888-3027,Armoured Tracks,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
cb6d-201f-4888-3027:demolisher-cannon,cb6d-201f-4888-3027,Demolisher Cannon,ranged,D6+3,3+,14,-3,D6,Blast,,,,,,,,Imperium - Space Marines.cat
8cca-9318-3bec-d360:twin-heavy-bolter,8cca-9318-3bec-d360,Twin heavy bolter,ranged,3,3+,5,-1,2,"Sustained Hits 1, Twin-linked",,,,,,,,Imperium - Space Marines.cat
8cca-9318-3bec-d360:storm-bolter,8cca-9318-3bec-d360,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
8cca-9318-3bec-d360:multi-melta,8cca-9318-3bec-d360,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Space Marines.cat
8cca-9318-3bec-d360:hunter-killer-missile,8cca-9318-3bec-d360,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
8cca-9318-3bec-d360:armoured-tracks,8cca-9318-3bec-d360,Armoured Tracks,melee,6,4+,8,0,1,-,,,,,,,,Imperium - Space Marines.cat
8cca-9318-3bec-d360:godhammer-lascannon,8cca-9318-3bec-d360,Godhammer Lascannon,ranged,2,3+,12,-3,D6+1,-,,,,,,,,Imperium - Space Marines.cat
1d65-c592-2e16-b045:twin-assault-cannon,1d65-c592-2e16-b045,Twin assault cannon,ranged,6,3+,6,0,1,"Devastating wounds, Twin-linked",,,,,,,,Imperium - Space Marines.cat
1d65-c592-2e16-b045:storm-bolter,1d65-c592-2e16-b045,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
1d65-c592-2e16-b045:multi-melta,1d65-c592-2e16-b045,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Space Marines.cat
1d65-c592-2e16-b045:hurricane-bolter,1d65-c592-2e16-b045,Hurricane Bolter,ranged,6,3+,4,0,1,"Rapid Fire 6, Twin-linked",,,,,,,,Imperium - Space Marines.cat
1d65-c592-2e16-b045:hunter-killer-missile,1d65-c592-2e16-b045,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
1d65-c592-2e16-b045:armoured-tracks,1d65-c592-2e16-b045,Armoured Tracks,melee,6,4+,8,0,1,-,,,,,,,,Imperium - Space Marines.cat
d361-a36e-1448-264d:twin-assault-cannon,d361-a36e-1448-264d,Twin assault cannon,ranged,6,3+,6,0,1,"Devastating wounds, Twin-linked",,,,,,,,Imperium - Space Marines.cat
d361-a36e-1448-264d:storm-bolter,d361-a36e-1448-264d,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
d361-a36e-1448-264d:multi-melta,d361-a36e-1448-264d,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,,,,,,,,Imperium - Space Marines.cat
d361-a36e-1448-264d:hunter-killer-missile,d361-a36e-1448-264d,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
d361-a36e-1448-264d:armoured-tracks,d361-a36e-1448-264d,Armoured Tracks,melee,6,4+,8,0,1,-,,,,,,,,Imperium - Space Marines.cat
d361-a36e-1448-264d:flamestorm-cannon,d361-a36e-1448-264d,Flamestorm Cannon,ranged,D6+3,N/A,6,-2,2,"Ignores Cover, Torrent",,,,,,,,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca:repulsor-defensive-array,e8e-fc5c-c689-99ca,Repulsor Defensive Array,ranged,18,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca:hunter-slayer-missile,e8e-fc5c-c689-99ca,Hunter-slayer missile,ranged,1,2+,14,-3,D6,"Indirect Fire, One Shot",,,,,,,,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca:armoured-hull,e8e-fc5c-c689-99ca,Armoured Hull,melee,6,4+,8,0,1,-,,,,,,,,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca:las-talon,e8e-fc5c-c689-99ca,Las-talon,ranged,2,3+,10,-3,D6+1,-,,,,,,,,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca:heavy-onslaught-gatling-cannon,e8e-fc5c-c689-99ca,Heavy Onslaught Gatling Cannon,ranged,12,3+,6,0,1,Devastating Wounds,,,,,,,,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca:twin-lascannon,e8e-fc5c-c689-99ca,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,,,,,,,,Imperium - Space Marines.cat
e8e-fc5c-c689-99ca:twin-heavy-bolter,e8e-fc5c-c689-99ca,Twin heavy bolter,ranged,3,3+,5,-1,2,"Sustained Hits 1, Twin-linked",,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:twin-icarus-ironhail-heavy-stubber,9259-f166-15f2-7f79,Twin Icarus ironhail heavy stubber,ranged,3,3+,4,0,1,"Anti-FLY 4+, Rapid Fire 3, Twin-linked",,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:twin-heavy-bolter,9259-f166-15f2-7f79,Twin heavy bolter,ranged,3,3+,5,-1,2,"Sustained Hits 1, Twin-linked",,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:ironhail-heavy-stubber,9259-f166-15f2-7f79,Ironhail Heavy Stubber,ranged,3,3+,4,0,1,Rapid Fire 3,,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:icarus-rocket-pod,9259-f166-15f2-7f79,Icarus Rocket Pod,ranged,D3,3+,8,-1,2,Anti-fly 2+,,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:heavy-onslaught-gatling-cannon,9259-f166-15f2-7f79,Heavy Onslaught Gatling Cannon,ranged,12,3+,6,0,1,Devastating Wounds,,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:armoured-hull,9259-f166-15f2-7f79,Armoured Hull,melee,6,4+,8,0,1,-,,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:➤-macro-plasma-incinerator---standard,9259-f166-15f2-7f79,➤ Macro Plasma Incinerator - Standard,ranged,D6+1,3+,8,-3,2,Blast,,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:➤-macro-plasma-incinerator---supercharge,9259-f166-15f2-7f79,➤ Macro Plasma Incinerator - Supercharge,ranged,D6+1,3+,9,-4,3,"Blast, Hazardous",,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:heavy-laser-destroyer,9259-f166-15f2-7f79,Heavy Laser Destroyer,ranged,2,3+,16,-4,D6+4,Heavy,,,,,,,,Imperium - Space Marines.cat
9259-f166-15f2-7f79:repulsor-executioner-defensive-array,9259-f166-15f2-7f79,Repulsor Executioner Defensive Array,ranged,10,3+,4,0,1,-,,,,,,,,Imperium - Space Marines.cat
a14e-75ca-ef91-397f:storm-bolter,a14e-75ca-ef91-397f,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
a14e-75ca-ef91-397f:hunter-killer-missile,a14e-75ca-ef91-397f,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
a14e-75ca-ef91-397f:armoured-tracks,a14e-75ca-ef91-397f,Armoured Tracks,melee,3,4+,6,0,1,-,,,,,,,,Imperium - Space Marines.cat
ed11-25b9-a0eb-89f4:storm-bolter,ed11-25b9-a0eb-89f4,Storm bolter,ranged,2,3+,4,0,1,Rapid Fire 2,,,,,,,,Imperium - Space Marines.cat
ed11-25b9-a0eb-89f4:hunter-killer-missile,ed11-25b9-a0eb-89f4,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,,,,,,,,Imperium - Space Marines.cat
