faction,unit_name,selection_type,unit_id,source_file,points,models_min,models_max,total_weapons,ranged_weapons,melee_weapons,coverage
Chaos - Death Guard,Beasts of Nurgle,unit,5f38-3bbb-ce09-485b,Chaos - Death Guard.cat,0,1,2,1,0,1,melee_only
Chaos - Death Guard,Chaos Spawn,unit,1d85-475f-5ab-9823,Chaos - Death Guard.cat,80,2,2,1,0,1,melee_only
Chaos - Death Guard,Death Guard Possessed [Legends],unit,efa6-3620-2b6c-ce70,Chaos - Death Guard.cat,155,5,10,1,0,1,melee_only
Chaos - Death Guard,Gellerpox Mutant,model,94a9-7b2e-ad1a-d57e,Chaos - Death Guard.cat,,1,1,1,0,1,melee_only
Chaos - Death Guard,Lord of Contagion,model,8700-3d3-efbb-ef8d,Chaos - Death Guard.cat,20,1,1,2,0,2,melee_only
Chaos - Death Guard,Mutoid Vermin [Legends],unit,2dfd-cddb-9fef-494b,Chaos - Death Guard.cat,85,16,16,1,0,1,melee_only
Chaos - Death Guard,Nightmare Hulk,model,c182-37fd-547d-861,Chaos - Death Guard.cat,,1,1,1,0,1,melee_only
Chaos - Death Guard,Nurglings,unit,7e32-0162-71e2-57a0,Chaos - Death Guard.cat,40,3,6,1,0,1,melee_only
Chaos - Death Guard,Plaguebearers,unit,904b-0319-7b2e-2145,Chaos - Death Guard.cat,110,10,10,1,0,1,melee_only
Chaos - Death Guard,Poxwalkers,unit,7c30-1e92-2faa-eb03,Chaos - Death Guard.cat,65,10,20,1,0,1,melee_only
Chaos - Death Guard,Typhus,model,e6a4-7055-fd23-5123,Chaos - Death Guard.cat,100,1,1,2,0,2,melee_only
Chaos - Emperor's Children,Blissbringer,model,4db9-b0e0-9b76-cfbe,Chaos - Emperor's Children.cat,0,1,1,1,0,1,melee_only
Chaos - Emperor's Children,Chaos Spawn,unit,896c-5816-3abd-5199,Chaos - Emperor's Children.cat,70,2,2,1,0,1,melee_only
Chaos - Emperor's Children,Daemonettes,unit,06f6-b870-4e43-4ed9,Chaos - Emperor's Children.cat,90,10,10,1,0,1,melee_only
Chaos - Emperor's Children,Fiends,unit,c2ca-f754-cc05-0743,Chaos - Emperor's Children.cat,95,3,6,1,0,1,melee_only
Chaos - Emperor's Children,Fiends,model,fcca-941b-5da4-f7ae,Chaos - Emperor's Children.cat,0,1,1,1,0,1,melee_only
Chaos - Emperor's Children,Lucius the Eternal,model,e390-b58b-db9-816,Chaos - Emperor's Children.cat,150,1,1,2,0,2,melee_only
Chaos - Emperor's Children,Seeker,model,5654-5f33-e6ee-3549,Chaos - Emperor's Children.cat,0,1,1,2,0,2,melee_only
Chaos - Emperor's Children,Seekers,unit,c9df-2c38-25e5-ffc7,Chaos - Emperor's Children.cat,80,5,10,2,0,2,melee_only
Chaos - Thousand Sons,Chaos Spawn,unit,60de-4c77-95e1-1337,Chaos - Thousand Sons.cat,65,2,2,1,0,1,melee_only
Chaos - Thousand Sons,Chaos Spawn,model,7502-b778-b920-3f68,Chaos - Thousand Sons.cat,0,1,1,1,0,1,melee_only
Chaos - Thousand Sons,Chaos Spawn (Flesh Change),unit,dd17-8cb8-ed8c-f6c8,Chaos - Thousand Sons.cat,65,1,1,1,0,1,melee_only
Chaos - Thousand Sons,Screamers,unit,7cbe-2406-8e67-aff5,Chaos - Thousand Sons.cat,80,3,6,1,0,1,melee_only
Chaos - World Eaters,Angron,model,f4b8-1179-de57-4d69,Chaos - World Eaters.cat,0,1,1,2,0,2,melee_only
Chaos - World Eaters,Bloodcrushers,unit,e65f-c7c7-1d18-1a60,Chaos - World Eaters.cat,110,3,6,2,0,2,melee_only
Chaos - World Eaters,Bloodletters,unit,9188-4709-00ba-e5e0,Chaos - World Eaters.cat,90,10,10,1,0,1,melee_only
Chaos - World Eaters,Chaos Spawn,unit,edde-57bf-bccc-d8b2,Chaos - World Eaters.cat,90,2,2,1,0,1,melee_only
Chaos - World Eaters,Eightbound,unit,9435-1f44-7e5b-d510,Chaos - World Eaters.cat,135,3,6,1,0,1,melee_only
Chaos - World Eaters,Slaughterbound,model,71c9-b10b-b55f-483e,Chaos - World Eaters.cat,0,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Aestred Thurga,model,9ae2-3070-9d6a-6c9c,Imperium - Adepta Sororitas.cat,,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Aestred Thurga and Agathae Dolan,unit,4b94-c22e-84f9-8d32,Imperium - Adepta Sororitas.cat,70,2,2,2,0,2,melee_only
Imperium - Adepta Sororitas,Agathae Dolan,model,2ac6-3fa1-5a7e-73d8,Imperium - Adepta Sororitas.cat,,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Arco-Flagellants,unit,ca59-3760-5efc-9846,Imperium - Adepta Sororitas.cat,45,3,10,1,0,1,melee_only
Imperium - Adepta Sororitas,Crusader,model,737d-f718-6f96-8146,Imperium - Adepta Sororitas.cat,,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Crusaders [Legends],unit,5d01-db4e-c389-a0bc,Imperium - Adepta Sororitas.cat,40,2,4,1,0,1,melee_only
Imperium - Adepta Sororitas,Daemonifuge,unit,8569-2390-d4db-30fd,Imperium - Adepta Sororitas.cat,85,2,2,2,0,2,melee_only
Imperium - Adepta Sororitas,Dialogus,model,91b8-3ccb-de30-6e54,Imperium - Adepta Sororitas.cat,25,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Dogmata,model,76b1-f4d1-b2f0-6949,Imperium - Adepta Sororitas.cat,25,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Ephrael Stern,model,64ce-8752-3284-2c09,Imperium - Adepta Sororitas.cat,,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Hospitaller,model,938e-1c24-4e63-4cf3,Imperium - Adepta Sororitas.cat,25,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Kyganil of the Bloody Tears,model,40ba-9ef5-dbfb-4cab,Imperium - Adepta Sororitas.cat,,1,1,1,0,1,melee_only
Imperium - Adepta Sororitas,Seraphim,model,1e39-cfcf-2756-5357,Imperium - Adepta Sororitas.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Black Templars,Sword Brother w/ Twin Lightning Claws,model,3378-f713-ff02-3d7c,Imperium - Black Templars.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Blood Angels,Astorath,model,f943-72c8-581c-e6f2,Imperium - Blood Angels.cat,0,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Blood Angels,The Sanguinor,model,29f1-bb28-6424-6d14,Imperium - Blood Angels.cat,0,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Dark Angels,Deathwing Champion,model,b540-bfbf-f5bf-3fa8,Imperium - Dark Angels.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Dark Angels,Deathwing Command Terminator w/ Hammer & Shield,model,bcaf-2b03-9b57-809d,Imperium - Dark Angels.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Dark Angels,Deathwing Command Terminator w/ Twin Claws,model,aa7b-1361-4675-2db7,Imperium - Dark Angels.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Dark Angels,Deathwing Knight,model,20cc-2680-4131-5b03,Imperium - Dark Angels.cat,,1,1,2,0,2,melee_only
Imperium - Adeptus Astartes - Dark Angels,Deathwing Knights,unit,a6cc-9a65-dbf1-71b0,Imperium - Dark Angels.cat,250,5,5,4,0,4,melee_only
Imperium - Adeptus Astartes - Dark Angels,Knight Master,model,d332-e963-4e2e-35df,Imperium - Dark Angels.cat,,1,1,2,0,2,melee_only
Imperium - Adeptus Astartes - Deathwatch,Deathwatch Terminator,model,45fa-9a7-8352-362e,Imperium - Deathwatch.cat,,1,1,4,0,4,melee_only
Imperium - Adeptus Astartes - Deathwatch,Deathwatch Terminator Sergeant,model,4595-7ad2-617a-c07d,Imperium - Deathwatch.cat,,1,1,4,0,4,melee_only
Imperium - Adeptus Astartes - Deathwatch,Edryc Setorax,model,9636-f9b-1bbf-14b9,Imperium - Deathwatch.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Imperial Fists,Darnath Lysander,model,eecd-6976-6410-1e42,Imperium - Imperial Fists.cat,0,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Marines,Assault Terminator Sergeant,model,c3d5-605c-2976-9ee1,Imperium - Space Marines.cat,,1,1,2,0,2,melee_only
Imperium - Adeptus Astartes - Space Marines,Assault Terminator w/ Thunder Hammer & Storm Shield,model,f5e2-f383-5061-9393,Imperium - Space Marines.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Marines,Assault Terminator w/ Twin Lightning Claws,model,c435-bd14-2d69-1c38,Imperium - Space Marines.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Marines,Astartes Servitor,model,71f9-aa00-ba83-14e4,Imperium - Space Marines.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Marines,Relic Terminator w/ Twin Lightning Claws,model,d53e-61ca-d969-3d37,Imperium - Space Marines.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Marines,Terminator Assault Squad,unit,ae9a-10e3-8091-20,Imperium - Space Marines.cat,180,6,11,2,0,2,melee_only
Imperium - Adeptus Astartes - Space Wolves,Arjac Rockfist,model,a9c8-1a6-a0e1-7698,Imperium - Space Wolves.cat,0,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,6a06-e50c-2c7d-3ec3,Imperium - Space Wolves.cat,20,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Fenrisian Wolves,unit,dc75-5a79-4121-1d72,Imperium - Space Wolves.cat,40,5,10,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Hunting Wolf,model,a20d-2456-65bc-a70b,Imperium - Space Wolves.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Hunting Wolf,model,aadf-bce7-7d3b-fce5,Imperium - Space Wolves.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard Terminator w/ storm shield,model,d953-a57f-9ac3-179f,Imperium - Space Wolves.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Wolf Guard w/ storm shield,model,3b9a-993-9137-b73b,Imperium - Space Wolves.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,Aleya,model,9e42-7207-9c30-6122,Imperium - Adeptus Custodes.cat,0,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,Blade Champion,model,48b7-e713-d5b1-f11c,Imperium - Adeptus Custodes.cat,10,1,1,3,0,3,melee_only
Imperium - Adeptus Custodes,Custodian Guard,unit,91b3-2e1c-e642-d213,Imperium - Adeptus Custodes.cat,160,4,5,3,0,3,melee_only
Imperium - Adeptus Custodes,Custodian Guard (Guardian Spear),model,5bbc-172f-4cb8-e6da,Imperium - Adeptus Custodes.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,Custodian Guard (Pyrithite spear),model,f6a0-f67b-e333-0252,Imperium - Adeptus Custodes.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,Custodian Guard (Sentinel Blade & Praesidium Shield),model,c5ee-8179-ecc0-cafb,Imperium - Adeptus Custodes.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,"Custodian Guard (Vexilla, Praesidium Shield & Misericordia)",model,01d2-1f35-606f-1664,Imperium - Adeptus Custodes.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,Custodian Wardens,unit,9610-b148-8433-93b8,Imperium - Adeptus Custodes.cat,210,4,5,2,0,2,melee_only
Imperium - Adeptus Custodes,Shield-Captain,model,b61c-b815-65c0-b1cc,Imperium - Adeptus Custodes.cat,10,1,1,4,0,4,melee_only
Imperium - Adeptus Custodes,Vigilator,model,9474-9815-fd89-6490,Imperium - Adeptus Custodes.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,Vigilator Sister Superior,model,9c2d-7086-2a18-806b,Imperium - Adeptus Custodes.cat,,1,1,1,0,1,melee_only
Imperium - Adeptus Custodes,Vigilators,unit,dd2d-568a-9c56-1b6e,Imperium - Adeptus Custodes.cat,45,1,1,1,0,1,melee_only
Imperium - Adeptus Mechanicus,Fulgurite Electro-Priests,unit,841-f339-8086-efe2,Imperium - Adeptus Mechanicus.cat,70,5,10,1,0,1,melee_only
Imperium - Adeptus Mechanicus,Sicarian Ruststalkers,unit,8863-9784-8377-aa7a,Imperium - Adeptus Mechanicus.cat,80,5,10,3,0,3,melee_only
Imperium - Agents of the Imperium,Edryc Setorax,model,e774-67b3-9849-ce50,Imperium - Agents of the Imperium.cat,,1,1,1,0,1,melee_only
Imperium - Agents of the Imperium,Kill Team Veteran w/ Deathwatch Thunder Hammer,model,64ea-9061-6196-a72b,Imperium - Agents of the Imperium.cat,,1,1,1,0,1,melee_only
Imperium - Agents of the Imperium,Kill Team Veteran w/ Jump Pack,model,a74e-0fb8-9c79-4881,Imperium - Agents of the Imperium.cat,,1,1,2,0,2,melee_only
Imperium - Agents of the Imperium,Stentor-I-52,model,6aa8-6a7e-a94e-acee,Imperium - Agents of the Imperium.cat,,1,1,1,0,1,melee_only
Imperium - Astra Militarum - Library,Arvus Lighter [Legends],model,8b13-7c06-de12-4227,Imperium - Astra Militarum - Library.cat,95,1,1,1,0,1,melee_only
Imperium - Astra Militarum - Library,Hades Breaching Drill [Legends],model,ed8d-9053-9d33-61da,Imperium - Astra Militarum - Library.cat,110,1,1,1,0,1,melee_only
Imperium - Astra Militarum - Library,Lesk's Hero,model,d763-f52e-5797-67c0,Imperium - Astra Militarum - Library.cat,,1,1,1,0,1,melee_only
Imperium - Astra Militarum - Library,Medicae Servitors,model,2eac-c382-3290-87d9,Imperium - Astra Militarum - Library.cat,,1,1,1,0,1,melee_only
Imperium - Astra Militarum - Library,Sentinel Powerlifter [Legends],model,8cc1-8512-710f-f15f,Imperium - Astra Militarum - Library.cat,55,1,1,1,0,1,melee_only
Library - Astartes Heresy Legends,Dreadclaw Drop Pod [Legends],model,9401-616b-6e9e-10e5,Library - Astartes Heresy Legends.cat,115,1,1,1,0,1,melee_only
Library - Tyranids,Deathleaper,model,bc36-92fe-ecc6-58b3,Library - Tyranids.cat,0,1,1,1,0,1,melee_only
Library - Tyranids,Lictor,model,da44-72c9-7a27-48aa,Library - Tyranids.cat,0,1,1,1,0,1,melee_only
Library - Tyranids,Mawloc,model,2bbb-d811-15f7-1a81,Library - Tyranids.cat,135,1,1,2,0,2,melee_only
Library - Tyranids,Neurolictor,model,642f-9302-4fdc-ab68,Library - Tyranids.cat,0,1,1,1,0,1,melee_only
Library - Tyranids,Parasite of Mortrex,model,d213-efd8-a2b4-42d2,Library - Tyranids.cat,0,1,1,2,0,2,melee_only
Library - Tyranids,Ravener,model,79c8-bd29-5655-57c7,Library - Tyranids.cat,,1,1,1,0,1,melee_only
Library - Tyranids,Ravener,model,a62b-244e-b877-55e6,Library - Tyranids.cat,,1,1,1,0,1,melee_only
Library - Tyranids,Ravener Prime,model,c166-c7cb-a213-51fb,Library - Tyranids.cat,25,1,1,1,0,1,melee_only
Library - Tyranids,Raveners,unit,3f5-f7d6-1ce8-e6b9,Library - Tyranids.cat,125,5,5,1,0,1,melee_only
Library - Tyranids,Von Ryan's Leaper,model,e439-47c1-afed-50c4,Library - Tyranids.cat,,1,1,1,0,1,melee_only
Library - Tyranids,Von Ryan's Leapers,unit,9bd8-ac8c-2d3b-79f6,Library - Tyranids.cat,70,3,6,1,0,1,melee_only
Library - Tyranids,Winged Tyranid Prime,model,507d-5ea4-6ef1-bf66,Library - Tyranids.cat,25,1,1,1,0,1,melee_only
Unaligned Forces,Ambull [Legends],model,e85b-17c7-1ad9-8375,Unaligned Forces.cat,85,1,1,1,0,1,melee_only
Unaligned Forces,Breaching Robot,model,a5c2-3951-e727-b64a,Unaligned Forces.cat,35,1,1,1,0,1,melee_only
Xenos - Genestealer Cults,Aberrant,model,2b64-79c0-e6b5-53e9,Genestealer Cults.cat,,1,1,1,0,1,melee_only
Xenos - Genestealer Cults,Aberrant Hypermorph,model,6dfd-e638-c220-1d1,Genestealer Cults.cat,,1,1,1,0,1,melee_only
Xenos - Genestealer Cults,Aberrants,unit,f51d-bc51-f301-9dee,Genestealer Cults.cat,135,5,10,1,0,1,melee_only
Xenos - Genestealer Cults,Abominant,model,97b1-4873-9fcb-5cb8,Genestealer Cults.cat,25,1,1,1,0,1,melee_only
Xenos - Genestealer Cults,Locus,model,51e8-dac1-561a-aaa9,Genestealer Cults.cat,25,1,1,1,0,1,melee_only
Xenos - Genestealer Cults,Patriarch,model,2a91-a18e-bd08-fa66,Genestealer Cults.cat,25,1,1,1,0,1,melee_only
Xenos - Genestealer Cults,Purestrain Genestealer,model,73e6-806f-feaa-5849,Genestealer Cults.cat,,1,1,1,0,1,melee_only
Xenos - Genestealer Cults,Purestrain Genestealers,unit,965b-496a-3a1b-22a8,Genestealer Cults.cat,75,5,10,1,0,1,melee_only
Xenos - Genestealer Cults,Tectonic Fragdrill [Legends],model,4c63-309e-88e3-7d17,Genestealer Cults.cat,125,1,1,1,0,1,melee_only
Xenos - Leagues of Votann,Berehk Stornbröw,model,c7ea-1b76-c8c1-4786,Leagues of Votann.cat,0,1,1,3,0,3,melee_only
Xenos - Leagues of Votann,Beserk w/ twin concussion gauntlets,model,4894-87e8-1f3a-a7d9,Leagues of Votann.cat,0,1,1,1,0,1,melee_only
Xenos - Necrons,Canoptek Scarab Swarms,unit,259b-a8e3-928f-1d0c,Necrons.cat,40,3,6,1,0,1,melee_only
Xenos - Necrons,Chronomancer,model,5b7d-54ea-f7a8-9688,Necrons.cat,25,1,1,1,0,1,melee_only
Xenos - Necrons,Flayed Ones,unit,c219-a708-f5b0-f0e7,Necrons.cat,60,5,10,1,0,1,melee_only
Xenos - Necrons,Lychguard,unit,c4e3-f6b0-f3aa-9d90,Necrons.cat,85,5,10,2,0,2,melee_only
Xenos - Necrons,Ophydian Destroyers,unit,c6db-9736-4d53-3ef6,Necrons.cat,80,3,6,1,0,1,melee_only
Xenos - Necrons,Orikan the Diviner,model,ba86-eaad-5396-fc07,Necrons.cat,80,1,1,1,0,1,melee_only
Xenos - Necrons,Overlord with Translocation Shroud,model,2e4-afdd-efdd-c5c8,Necrons.cat,25,1,1,1,0,1,melee_only
Xenos - Necrons,Skorpekh Destroyers,unit,66e-26f2-7c38-e4d8,Necrons.cat,90,3,6,1,0,1,melee_only
Xenos - Necrons,Trazyn the Infinite,model,c1e6-b88a-2003-174d,Necrons.cat,75,1,1,1,0,1,melee_only
Xenos - Necrons,Vargard Obyron [Legends],model,b5c3-317e-df69-53bb,Necrons.cat,85,1,1,1,0,1,melee_only
Xenos - Orks,Grotmas Gitz [Legends],model,3e53-68fa-a7b4-d6c6,Orks.cat,40,1,1,2,0,2,melee_only
Xenos - Orks,Kommandos w/ Breacha ram,model,ffd3-e26f-4606-2527,Orks.cat,,1,1,1,0,1,melee_only
Xenos - Orks,Makari,model,369e-6b73-1d48-2abf,Orks.cat,,1,1,1,0,1,melee_only
Xenos - Orks,Painboss,model,a74a-107a-e2ac-7e4c,Orks.cat,10,1,1,1,0,1,melee_only
Xenos - Orks,Painboy,model,7669-1442-2c0b-e0c9,Orks.cat,10,1,1,2,0,2,melee_only
Xenos - T'au Empire,Aun'shi [Legends],model,8407-585b-76d2-72f3,T'au Empire.cat,50,1,1,1,0,1,melee_only
Xenos - T'au Empire,Aun'va,model,bbeb-8f65-fce1-b963,T'au Empire.cat,,1,1,1,0,1,melee_only
Xenos - T'au Empire,Aun'va [Legends],unit,2582-676d-fc9f-c146,T'au Empire.cat,65,3,3,2,0,2,melee_only
Xenos - T'au Empire,Ethereal Guard,model,30e6-8d5f-504c-c48e,T'au Empire.cat,,1,1,1,0,1,melee_only
Xenos - T'au Empire,Kroot Hounds,unit,6883-85aa-b338-b88,T'au Empire.cat,40,5,10,1,0,1,melee_only
Xenos - Tyranids,Broodlord,model,b86a-b38a-380c-483d,Tyranids.cat,0,1,1,1,0,1,melee_only
Xenos - Tyranids,Dimachaeron [Legends],model,78ca-3743-c254-4404,Tyranids.cat,200,1,1,1,0,1,melee_only
Xenos - Tyranids,Genestealer,model,714f-4383-3e36-f861,Tyranids.cat,,1,1,1,0,1,melee_only
Xenos - Tyranids,Genestealers,unit,853e-48b8-4cc5-3704,Tyranids.cat,75,5,10,1,0,1,melee_only
Xenos - Tyranids,Hormagaunts,model,8e0b-d72a-535a-996b,Tyranids.cat,,1,1,1,0,1,melee_only
Xenos - Tyranids,Hormagaunts,unit,f15b-9f9c-9bf0-8160,Tyranids.cat,65,10,20,1,0,1,melee_only
Xenos - Tyranids,Malanthrope [Legends],model,c17f-f55f-a3cb-530b,Tyranids.cat,25,1,1,1,0,1,melee_only
Xenos - Tyranids,Neurogaunt,model,a998-39ce-f312-129,Tyranids.cat,,1,1,1,0,1,melee_only
Xenos - Tyranids,Neurogaunt Nodebeast,model,8488-2efe-825f-a403,Tyranids.cat,,1,1,1,0,1,melee_only
Xenos - Tyranids,Neurogaunts,unit,8ccc-3f27-7e4e-da81,Tyranids.cat,45,11,21,1,0,1,melee_only
Xenos - Tyranids,Norn Assimilator,model,6a9b-8e2f-edac-fa2d,Tyranids.cat,275,1,1,2,0,2,melee_only
Xenos - Tyranids,Old One Eye,model,9184-9ab6-9238-f558,Tyranids.cat,0,1,1,2,0,2,melee_only
Xenos - Tyranids,Toxicrene,model,30d0-521c-1d45-f57b,Tyranids.cat,150,1,1,1,0,1,melee_only
Xenos - Tyranids,Tyranid Prime,model,c72e-ae7c-a135-5ad,Tyranids.cat,25,1,1,1,0,1,melee_only
Xenos - Tyranids,Tyranid Prime with Lash Whip,model,31f9-9730-853c-6f13,Tyranids.cat,0,1,1,3,0,3,melee_only
Xenos - Tyranids,Tyranid Warrior,model,b06f-f43f-b770-da19,Tyranids.cat,0,1,1,1,0,1,melee_only
Xenos - Tyranids,Tyranid Warriors with Melee Bio-Weapons,unit,5815-871c-9260-287a,Tyranids.cat,75,3,6,1,0,1,melee_only
Xenos - Tyranids,Tyrant Guard,unit,1645-5407-92c8-1441,Tyranids.cat,80,3,6,3,0,3,melee_only
Xenos - Tyranids,Tyrant Guard,model,a827-afc9-ca29-b723,Tyranids.cat,,1,1,3,0,3,melee_only
Xenos - Tyranids,Venomthrope,model,748a-fa63-aef9-f2ce,Tyranids.cat,,1,1,1,0,1,melee_only
Xenos - Tyranids,Venomthropes,unit,b563-c6d3-d0e5-1b78,Tyranids.cat,70,3,6,1,0,1,melee_only
Aeldari - Aeldari Library,Webway Gate [Legends],model,2f21-23a3-48e0-5788,Aeldari - Aeldari Library.cat,105,1,1,0,0,0,no_weapons
Chaos - Chaos Space Marines,Accursed weapon and combi-bolter,model,d30b-b831-35ff-d173,Chaos - Chaos Space Marines.cat,0,1,1,0,0,0,no_weapons
Chaos - Chaos Space Marines,Chainfist and combi-bolter,model,7ff1-c84-f86d-6ee1,Chaos - Chaos Space Marines.cat,0,1,1,0,0,0,no_weapons
Chaos - Daemons Library,Feculent Gnarlmaw,model,13f0-d2b5-6201-ba84,Chaos - Chaos Daemons Library.cat,100,1,1,0,0,0,no_weapons
Chaos - Daemons Library,Skull Altar,model,464a-b548-355f-2058,Chaos - Chaos Daemons Library.cat,105,1,1,0,0,0,no_weapons
Chaos - World Eaters,Exalted Eightbound,unit,9932-3d2b-1e47-d53b,Chaos - World Eaters.cat,140,3,6,0,0,0,no_weapons
Imperium - Adepta Sororitas,Battle Sanctum [Legends],model,e15e-17fa-23ca-693e,Imperium - Adepta Sororitas.cat,170,1,1,0,0,0,no_weapons
Imperium - Adeptus Astartes - Space Marines,Drop Pod,model,4d57-c5c8-c1a1-e8a6,Imperium - Space Marines.cat,70,1,1,0,0,0,no_weapons
Imperium - Astra Militarum - Library,Aegis Defence Line,model,cb99-456-f100-40ed,Imperium - Astra Militarum - Library.cat,145,1,1,0,0,0,no_weapons
Imperium - Astra Militarum - Library,Cyclops Demolition Vehicle,model,95b4-68d6-26cf-188e,Imperium - Astra Militarum - Library.cat,25,1,1,0,0,0,no_weapons
Library - Astartes Heresy Legends,Dreadnought Drop Pod [Legends],model,7fd0-d95d-d076-3472,Library - Astartes Heresy Legends.cat,75,1,1,0,0,0,no_weapons
Unaligned Forces,Skyshield Landing Pad [Legends],model,54c-8b9f-b1d8-93c3,Unaligned Forces.cat,125,1,1,0,0,0,no_weapons
Unaligned Forces,Void Shield Generator [Legends],model,4501-646d-e705-9dca,Unaligned Forces.cat,155,1,1,0,0,0,no_weapons
Unaligned Forces,Wall of Martyrs Defence Emplacement [Legends],model,8419-8133-33f3-e0a4,Unaligned Forces.cat,140,1,1,0,0,0,no_weapons
Unaligned Forces,Wall of Martyrs Defence Line [Legends],model,64b7-a2df-416a-9963,Unaligned Forces.cat,140,1,1,0,0,0,no_weapons
Xenos - Leagues of Votann,Beserk,model,87b1-0d4c-e5ea-a5bd,Leagues of Votann.cat,0,1,1,0,0,0,no_weapons
Xenos - Orks,Mekboy Workshop [Legends],model,2ecf-280b-32e2-3189,Orks.cat,80,1,1,0,0,0,no_weapons
Xenos - T'au Empire,Remote Sensor Tower [Legends],model,124e-3391-b646-9777,T'au Empire.cat,50,1,1,0,0,0,no_weapons
Xenos - T'au Empire,Tidewall Shieldline,model,1d72-cdbd-796f-7c0d,T'au Empire.cat,20,1,1,0,0,0,no_weapons
Aeldari - Aeldari Library,Irillyth [Legends],model,3e8d-c6f3-493c-4a35,Aeldari - Aeldari Library.cat,0,1,1,1,1,0,ranged_only
Aeldari - Aeldari Library,Maugan Ra,model,6f18-95b7-2662-8925,Aeldari - Aeldari Library.cat,0,1,1,1,1,0,ranged_only
Aeldari - Aeldari Library,Shining Spear,model,9020-3f97-8bc5-238f,Aeldari - Aeldari Library.cat,,1,1,2,2,0,ranged_only
Aeldari - Aeldari Library,Warlock Skyrunner with Singing Spear,model,6b49-1d1a-78ce-02aa,Aeldari - Aeldari Library.cat,0,1,1,4,4,0,ranged_only
Aeldari - Aeldari Library,Warlock with Singing Spear,model,cab3-11a4-4876-f9a0,Aeldari - Aeldari Library.cat,,1,1,3,3,0,ranged_only
Chaos - Chaos Space Marines,Accursed weapon and combi-weapon,model,8ca9-fb24-a35c-1f20,Chaos - Chaos Space Marines.cat,0,1,1,1,1,0,ranged_only
Chaos - Chaos Space Marines,Chainfist and combi-weapon,model,591-6801-1561-ec80,Chaos - Chaos Space Marines.cat,0,1,1,1,1,0,ranged_only
Chaos - Chaos Space Marines,Cultist Champion,model,dffe-86b3-59a8-fd3d,Chaos - Chaos Space Marines.cat,0,1,1,2,2,0,ranged_only
Chaos - Chaos Space Marines,Cultist Mob,unit,1267-78f1-7774-859,Chaos - Chaos Space Marines.cat,50,10,20,2,2,0,ranged_only
Chaos - Chaos Space Marines,Cultist Mob with Firearms [Legends],unit,478-9d24-e5c8-c6f7,Chaos - Chaos Space Marines.cat,50,10,20,6,6,0,ranged_only
Chaos - Chaos Space Marines,Cypher,model,f399-fe33-375b-d1a2,Chaos - Chaos Space Marines.cat,0,1,1,2,2,0,ranged_only
Chaos - Chaos Space Marines,Noctilith Crown,model,a3ab-ed12-fa70-2042,Chaos - Chaos Space Marines.cat,0,1,1,1,1,0,ranged_only
Chaos - Death Guard,Miasmic Malignifier,model,55c7-e5b8-9737-f58e,Chaos - Death Guard.cat,105,1,1,1,1,0,ranged_only
Imperium - Adepta Sororitas,Retributor,model,66ca-6f2c-75b7-756,Imperium - Adepta Sororitas.cat,,1,1,3,3,0,ranged_only
