faction,unit_name,selection_type,unit_id,source_file,source_type,source_id,ability_id,ability_name,text
Unaligned Forces,Breaching Robot,model,a5c2-3951-e727-b64a,Unaligned Forces.cat,unit,a5c2-3951-e727-b64a,a5c2-3951-e727-b64a:assault-robot:47a6-2272-6f47-14e0,Assault Robot,"In the Deploy Armies step, when setting up a unit from your army within an Entry Zone, you can set this model up alongside that unit as if it was part of it, using the same Entry Zone."
Unaligned Forces,Breaching Robot,model,a5c2-3951-e727-b64a,Unaligned Forces.cat,unit,a5c2-3951-e727-b64a,a5c2-3951-e727-b64a:limited-loadout:a86a-064f-7ca3-1b5e,Limited Loadout,This model cannot attempt to operate Hatchways and cannot perform Tactical Manoeuvres.
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,unit,20c8-d2-586d-623,20c8-d2-586d-623:damaged:-1-15-wounds-remaining:b20f-73b0-988b-c053,Damaged: 1-15 Wounds Remaining,"While this model has 1-15 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Unaligned Forces,Castellum Stronghold [Legends],model,20c8-d2-586d-623,Unaligned Forces.cat,unit,20c8-d2-586d-623,20c8-d2-586d-623:stronghold:f18-b2ff-845e-48a5,Stronghold,Friendly INFANTRY models can be set up or end any type of move on top of the roof section of this FORTIFICATION. Any friendly model can be set up or end any type of move on the ramp or platform section of this FORTIFICATION.
Unaligned Forces,Fortress of Redemption [Legends],model,c4d1-c85a-a20e-6c94,Unaligned Forces.cat,unit,c4d1-c85a-a20e-6c94,c4d1-c85a-a20e-6c94:vantage-point:7205-6740-8868-3492,Vantage Point,"While a model is on top of the tower roof of this FORTIFICATION, improve the Armour Penetration characteristic of ranged weapons equipped by that model by 1."
Unaligned Forces,Guardian Drone [Legends],model,e3ba-7f87-c32-229,Unaligned Forces.cat,unit,e3ba-7f87-c32-229,e3ba-7f87-c32-229:drone-commander-(aura):6177-edd5-89f8-10f0,Drone Commander (Aura),"While a friendly **^^Spindle Drones^^** unit is within 6"" of this model, each time a model in that unit makes an attack, add 1 to the Hit roll."
Unaligned Forces,Imperial Fortress Walls [Legends],model,f6f8-8759-3282-2ab,Unaligned Forces.cat,unit,f6f8-8759-3282-2ab,f6f8-8759-3282-2ab:damaged:-1-30-wounds-remaining:c5f7-4215-d959-3e2,Damaged: 1-30 Wounds Remaining,"While this model has 1-30 wounds remaining, each time this model makes an attack, subtract 1 from the Hit roll."
Unaligned Forces,Imperial Fortress Walls [Legends],model,f6f8-8759-3282-2ab,Unaligned Forces.cat,unit,f6f8-8759-3282-2ab,f6f8-8759-3282-2ab:fortress:c617-394d-4b52-1b98,Fortress,"When this FORTIFICATION is set up, all parts of it must be set up in contact with another part."
Unaligned Forces,Macro-cannon Aquila Strongpoint [Legends],model,3b75-e314-ecd5-cd63,Unaligned Forces.cat,unit,3b75-e314-ecd5-cd63,3b75-e314-ecd5-cd63:tremor-quake:421e-7675-b24f-751e,Tremor Quake,"In your Shooting phase, just after selecting a target for this model’s Aquila macro-cannon, the target unit and every other enemy INFANTRY unit within 3"" of that unit must take a Battle-shock test."
Unaligned Forces,Plasma Obliterator [Legends],model,cabe-2c66-c8b6-de6c,Unaligned Forces.cat,unit,cabe-2c66-c8b6-de6c,cabe-2c66-c8b6-de6c:emergency-plasma-vents:4034-de56-e788-8d72,Emergency Plasma Vents,"Each time this FORTIFICATION suffers a mortal wound as the result of a failed Hazardous test, roll one D6: on a 4+, that wound is not lost."
Unaligned Forces,Sentry Gun,model,983d-b163-dc9f-3c54,Unaligned Forces.cat,unit,983d-b163-dc9f-3c54,983d-b163-dc9f-3c54:defensive-emplacement:d0aa-93cb-a957-d92f,Defensive Emplacement,"In the Create the Battlefield and Place Objective Markers step, set this model up in one of the Sentry Gun positions (marked D1 on the mission map)."
Unaligned Forces,Skyshield Landing Pad [Legends],model,54c-8b9f-b1d8-93c3,Unaligned Forces.cat,unit,54c-8b9f-b1d8-93c3,54c-8b9f-b1d8-93c3:repair-aircraft:de21-5f57-8fd9-3c1a,Repair Aircraft,"At the end of your Movement phase, if there is a friendly Aircraft model on top of this Fortification, that Aircraft regains up to D3 lost wounds"
Unaligned Forces,Skyshield Landing Pad [Legends],model,54c-8b9f-b1d8-93c3,Unaligned Forces.cat,unit,54c-8b9f-b1d8-93c3,54c-8b9f-b1d8-93c3:skyshield:ac7c-2faf-a4ba-1a7b,Skyshield,"Friendly Infantry models and friendly units that can Fly can be set up or end any type of move on top of the platform section of this Fortification. While such a model is on the platform section of this Fortification, that model has a 5+ invulnerable save against ranged attacks"
Unaligned Forces,The Archivist [Legends],model,11b2-8348-ae67-fa98,Unaligned Forces.cat,unit,11b2-8348-ae67-fa98,11b2-8348-ae67-fa98:disruptive-influence-(aura):6e34-22d9-a4ab-22ad,Disruptive Influence (Aura),"While an enemy unit is within 6"" of this model, each time that unit takes a Battle-shock or Leadership test, subtract 1 from that test."
Unaligned Forces,The Archivist [Legends],model,11b2-8348-ae67-fa98,Unaligned Forces.cat,unit,11b2-8348-ae67-fa98,11b2-8348-ae67-fa98:fearsome-assault:128a-9f8e-e659-fa7e,Fearsome Assault,"At the start of the Fight phase, each enemy unit within Engagement Range of one or more units with this ability must take a Battle-shock test."
Unaligned Forces,Vengeance Weapon Battery [Legends],model,14fe-18ed-9c25-189c,Unaligned Forces.cat,unit,14fe-18ed-9c25-189c,14fe-18ed-9c25-189c:automated-defences:8d74-c7e8-9992-a0b0,Automated Defences,"Each time this model makes a ranged attack that targets the closest enemy unit:
- If that attack is made with a Punisher gatling cannon and the target is not a MONSTER or VEHICLE, add 1 to the Hit roll.
- If that attack is made with a battle cannon and the target is a MONSTER or VEHICLE, add 1 to the Hit roll.
- If that attack is made with a quad-lascannon and the target can FLY, add 1 to the Hit roll."
Unaligned Forces,Void Shield Generator [Legends],model,4501-646d-e705-9dca,Unaligned Forces.cat,unit,4501-646d-e705-9dca,4501-646d-e705-9dca:projected-void-shields-(aura):37d7-4c6f-14e0-42c0,Projected Void Shields (Aura),"While a friendly model is wholly within 6"" of this FORTIFICATION, that model has a 4+ invulnerable save against ranged attacks."
Unaligned Forces,Vortex Missile Strongpoint [Legends],model,5c81-92c5-e20b-edf1,Unaligned Forces.cat,unit,5c81-92c5-e20b-edf1,5c81-92c5-e20b-edf1:vortex:2c0e-c408-e9a-75b7,Vortex,"In your Shooting phase, each time you select a target for this model’s vortex missile battery, roll one D6 for the target unit and one D6 for every other enemy unit within 3"" of the target unit. On a 4+, the unit being rolled for is struck by the vortex; after resolving all of this model’s attacks against the target unit, each unit struck by the vortex suffers D3 mortal wounds."
Unaligned Forces,Wall of Martyrs Bunker [Legends],model,9698-2e0-15ac-1193,Unaligned Forces.cat,unit,9698-2e0-15ac-1193,9698-2e0-15ac-1193:inviolable-bastion:f194-faba-c927-ba75,Inviolable Bastion,"Each time an attack is allocated to this Fortification, subtract 1 from the Damage characteristic of that attack."
Xenos - Genestealer Cults,Aberrants,unit,f51d-bc51-f301-9dee,Genestealer Cults.cat,unit,f51d-bc51-f301-9dee,f51d-bc51-f301-9dee:feel-no-pain-5+:cc70-2470-1cb3-952c,Feel No Pain 5+,This unit has a 5+ Feel No Pain
Xenos - Genestealer Cults,Aberrants,unit,f51d-bc51-f301-9dee,Genestealer Cults.cat,unit,f51d-bc51-f301-9dee,f51d-bc51-f301-9dee:hulking-bodyguards:ae25-dce3-9c2e-2e38,Hulking Bodyguards,"While a CHARACTER is leading this unit, each time an attack targets this unit, if the Strength characteristic of that attack is greater than the Toughness characteristic of this unit, subtract 1 from the Wound roll."
Xenos - Genestealer Cults,Abominant,model,97b1-4873-9fcb-5cb8,Genestealer Cults.cat,unit,97b1-4873-9fcb-5cb8,97b1-4873-9fcb-5cb8:feel-no-pain-5+:8030-1b98-3c3c-4afb,Feel No Pain 5+,This model has a 5+ Feel No Pain
Xenos - Genestealer Cults,Abominant,model,97b1-4873-9fcb-5cb8,Genestealer Cults.cat,unit,97b1-4873-9fcb-5cb8,97b1-4873-9fcb-5cb8:regenerating-gene-mass:c0d7-d922-8f79-8fca,Regenerating Gene-mass,"The first time this model is destroyed, roll one D6 at the end of the phase. On a 2+, set this model back up on the battlefield as close as possible to where it was destroyed and not within Engagement Range of any enemy units, with its full wounds remaining."
Xenos - Genestealer Cults,Abominant,model,97b1-4873-9fcb-5cb8,Genestealer Cults.cat,unit,97b1-4873-9fcb-5cb8,97b1-4873-9fcb-5cb8:the-chosen-one:48f2-fdac-e0bf-b520,The Chosen One,"While this model is leading a unit, each time a model in that unit is destroyed by a melee attack, if that model has not fought this phase, roll one D6. On a 4+ do not remove the destroyed model from play, it can fight after the attacking model's unit has finished making it's attacks and is then removed from play."
Xenos - Genestealer Cults,Achilles Ridgerunners,unit,cf71-a12a-2730-c40b,Genestealer Cults.cat,unit,cf71-a12a-2730-c40b,cf71-a12a-2730-c40b:crossfire:672c-fcd1-2183-179c,Crossfire,"in your Shooting phase, after this unit has shot, select one enemy unit hit by one or more of those attacks. Until the end of the turn, each time a friendly **^^Genestealer Cults^^** unit makes an attack that targets that enemy unit, improve the Armour Penetration characteristic of that attack by 1. The same enemy unit can only be affected by this ability once per turn."
Xenos - Genestealer Cults,Acolyte Iconward,model,e367-b2cb-d22a-b17c,Genestealer Cults.cat,unit,e367-b2cb-d22a-b17c,e367-b2cb-d22a-b17c:leader:1245-caf-5f2d-9ef7,Leader,"This model can be attached to the following units:
- **^^Acolyte Hybrids^^**
- **^^Hybrid Metamorphs^^**
- **^^Neophyte Hybrids^^**"
Xenos - Genestealer Cults,Acolyte Iconward,model,e367-b2cb-d22a-b17c,Genestealer Cults.cat,unit,e367-b2cb-d22a-b17c,e367-b2cb-d22a-b17c:nexus-of-devotion:847c-923b-69ef-55ac,Nexus of Devotion,"While this model is leading a unit, models in that unit have the Feel No Pain 5+ ability. If that unit has the HYBRID METAMORPHS keyword, models in that unit have the Feel No Pain 4+ ability instead."
Xenos - Genestealer Cults,Acolyte Iconward,model,e367-b2cb-d22a-b17c,Genestealer Cults.cat,unit,e367-b2cb-d22a-b17c,e367-b2cb-d22a-b17c:summon-the-cult:2099-bcaf-e5f1-ebcf,Summon the Cult,"Once per battle, when you have to remove a Cult Ambush marker because your opponent has moved too close to it, if one or more models from your army with this ability are on the battlefield, you can use this ability. If you do, instead of removing that marker, you can place it anywhere on the battlefield that is within 12"" of a model from your army with this ability and more than 9"" horizontally away from all enemy units (if this is not possible, this ability is not considered to have been used and that marker is removed as normal)."
Xenos - Genestealer Cults,Atalan Jackals,unit,3a81-2b84-bf4c-4f85,Genestealer Cults.cat,unit,3a81-2b84-bf4c-4f85,3a81-2b84-bf4c-4f85:demolition-run:a1b0-4124-e468-17a3,Demolition Run,"Once per battle round, in your Movement phase, when this unit ends a Normal, Advance, or Fall Back move, you can select one enemy unit within 6"" of and visible to this unit and roll one D6 for each ATALAN JACKALS model in this unit: for each 4+, that enemy unit suffers 1 mortal wound (to a maximum of 6 mortal wounds.)"
Xenos - Genestealer Cults,Atalan Jackals,unit,3a81-2b84-bf4c-4f85,Genestealer Cults.cat,unit,3a81-2b84-bf4c-4f85,3a81-2b84-bf4c-4f85:outrider-gangs:1537-7cfd-9fd9-f69d,Outrider Gangs,"Each time you use the Cult Ambush ability to set this unit back up on the battlefield, in addition to the normal rules, all of its models must be set up wholly within 9"" of a battlefield edge and at least one of its models must be touching one of your Cult Ambush markers (that marker is then removed from the battlefield). If this cannot be done, this unit cannot be set back up."
Xenos - Genestealer Cults,Benefictus,model,908a-9fd8-2270-8dbd,Genestealer Cults.cat,unit,908a-9fd8-2270-8dbd,908a-9fd8-2270-8dbd:bio-horror-disruption-(psychic):fca1-d488-3625-d230,Bio-horror Disruption (Psychic),"While this model is leading a unit, ranged weapons equipped by models in that unit have the [LETHAL HITS] ability."
Xenos - Genestealer Cults,Benefictus,model,908a-9fd8-2270-8dbd,Genestealer Cults.cat,unit,908a-9fd8-2270-8dbd,908a-9fd8-2270-8dbd:psionic-shield-(psychic):5847-7994-39c6-20a2,Psionic Shield (Psychic),"Once per battle, at the start of any phase, this model can use this ability. If it does, until the end of the phase, this model has a 4+ invulnerable save."
Xenos - Genestealer Cults,Biophagus,model,725f-8a41-dc78-52f5,Genestealer Cults.cat,unit,725f-8a41-dc78-52f5,725f-8a41-dc78-52f5:biological-warfare:5f87-984b-e0e0-2125,Biological Warfare,"Once per battle, when this model’s unit is selected to fight, this model can use this ability. If it does, until the end of the phase, improve the Attacks and Damage characteristics of its injector goad by 3."
Xenos - Genestealer Cults,Biophagus,model,725f-8a41-dc78-52f5,Genestealer Cults.cat,unit,725f-8a41-dc78-52f5,725f-8a41-dc78-52f5:twisted-science:34ba-2f78-5a6c-efcf,Twisted Science,"While this model is leading a unit, melee weapons equipped by models in that unit have the [LETHAL HITS] ability."
Xenos - Genestealer Cults,Clamavus,model,5543-973a-cd2e-c941,Genestealer Cults.cat,unit,5543-973a-cd2e-c941,5543-973a-cd2e-c941:scrambler-array:d109-cec8-e513-fab1,Scrambler Array,"Enemy units that are set up on the battlefield as Reinforcements cannot be set up within 12"" of this model."
Xenos - Genestealer Cults,Clamavus,model,5543-973a-cd2e-c941,Genestealer Cults.cat,unit,5543-973a-cd2e-c941,5543-973a-cd2e-c941:voice-of-new-truths:ebfc-acb-d5c5-a4c4,Voice of New Truths,"In your Command phase, one model from your army with this ability can use it, if it does, select one enemy unit with 18"" of it, that enemy unit must take a Battle-shock test."
Xenos - Genestealer Cults,Cult Guerrilla [Crucible],model,5138-978e-c8e6-b90c,Genestealer Cults.cat,unit,5138-978e-c8e6-b90c,5138-978e-c8e6-b90c:battlefield-analysis:069d-e104-b41e-91ff,Battlefield Analysis,"Once per battle round, one model from your army with this ability can use it when its unit is targeted with a Stratagem. If it does, reduce the CP cost of that use of that Stratagem by 1CP."
Xenos - Genestealer Cults,Cult Guerrilla [Crucible],model,5138-978e-c8e6-b90c,Genestealer Cults.cat,unit,5138-978e-c8e6-b90c,5138-978e-c8e6-b90c:leader:c0d7-bda0-95a5-c1db,Leader,"This model can be attached to the following units:
- **^^Acolyte Hybrids with Hand Flamers^^**
- **^^Acolyte Hybrids with Autopistols^^**
- **^^Hybrid Metamorphs^^**
- **^^Neophyte Hybrids^^**"
Xenos - Genestealer Cults,Cult Insurrectionist [Crucible],model,0f8d-ba1b-c2cf-c8e7,Genestealer Cults.cat,unit,0f8d-ba1b-c2cf-c8e7,0f8d-ba1b-c2cf-c8e7:cult-demagogue:2b0d-53da-81d7-5f40,Cult Demagogue,"While this model is leading a unit, each time a model in that unit makes an attack, you can re-roll the Hit roll."
Xenos - Genestealer Cults,Cult Insurrectionist [Crucible],model,0f8d-ba1b-c2cf-c8e7,Genestealer Cults.cat,unit,0f8d-ba1b-c2cf-c8e7,0f8d-ba1b-c2cf-c8e7:leader:a6fb-ac76-99a4-1b6a,Leader,"This model can be attached to the following units:
- **^^Acolyte Hybrids with Hand Flamers^^**
- **^^Acolyte Hybrids with Autopistols^^**
- **^^Hybrid Metamorphs^^**
- **^^Neophyte Hybrids^^**"
Xenos - Genestealer Cults,Goliath Rockgrinder,model,5ac1-3adb-212a-5e02,Genestealer Cults.cat,unit,5ac1-3adb-212a-5e02,5ac1-3adb-212a-5e02:grinding-line-breaker:71f5-5ca9-3279-9545,Grinding Line-breaker,"Each time an enemy unit (excluding MONSTER and VEHICLES) that is within Engagement Range of this model Falls Back, all models in that enemy unit must take a Desperate Escape test. When doing so, if that enemy unit is Battle-shocked, subtract 1 from each of those tests."
Xenos - Genestealer Cults,Goliath Truck,model,1d1-f0d2-b810-12fe,Genestealer Cults.cat,unit,1d1-f0d2-b810-12fe,1d1-f0d2-b810-12fe:fire-support:2db9-a2a5-7c0d-4600,Fire Support,"In your Shooting phase, after this model has shot, select one enemy unit it scored one or more hits against this phase. Until the end of the phase, each time a friendly model that disembarked from this TRANSPORT this turn makes an attack that targets that enemy unit, you can re-roll the Wound roll."
