unit_id,faction,unit_name,selection_type,models_min,models_max,footprint_status,base_type,base_shape,base_width_mm,base_depth_mm,guide_faction,guide_unit_name,guide_model_name,source,source_url,source_updated,match_method,match_confidence,review_reason
f4a3-1616-2f8e-59a3,Imperium - Adeptus Astartes - Ultramarines,Ultramarines Honour Guard [Legends],unit,4,4,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
b07a-c1e9-24e5-09ee,Imperium - Adeptus Astartes - Ultramarines,Lieutenant Titus,model,1,1,matched,round,round,40,40,SPACE MARINES,Lieutenant Titus,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
a136-76f7-34d1-8035,Imperium - Adeptus Astartes - Ultramarines,Marneus Calgar in Armour of Antilochus,model,1,1,matched,round,round,50,50,SPACE MARINES,Marneus Calgar in Armour of Antilochus,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
b014-911d-271a-5b8e,Imperium - Adeptus Astartes - Ultramarines,Cato Sicarius,model,1,1,matched,round,round,40,40,SPACE MARINES,Cato Sicarius,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
596f-dbdc-41e7-088a,Imperium - Adeptus Astartes - Ultramarines,Captain Titus,model,1,1,matched,round,round,40,40,SPACE MARINES,Captain Titus,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
b793-b77e-9e49-d397,Imperium - Adeptus Astartes - Ultramarines,Wardens of Ultramar,unit,6,6,matched,round,round,40,40,SPACE MARINES,Wardens of Ultramar,"Ancient Gadriel, Veteran Sergeant Metaurus","Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
63f3-6aeb-c9ed-abfc,Imperium - Adeptus Astartes - White Scars,Kor'sarro Khan,model,1,1,matched,round,round,40,40,SPACE MARINES,Kor’sarro Khan,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
d72d-b930-9849-924e,Imperium - Adeptus Astartes - White Scars,Suboden Khan,model,1,1,matched,oval,oval,90,52.5,SPACE MARINES,Suboden Khan,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
2e6e-95a1-60ad-7b1c,Xenos - Leagues of Votann,Ûthar the Destined,model,1,1,matched,round,round,40,40,LEAGUES OF VOTANN,Ûthar the Destined,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ba4f-c3f9-6925-af0c,Xenos - Leagues of Votann,Hearthkyn Warriors,unit,10,10,matched,round,round,28.5,28.5,LEAGUES OF VOTANN,Hearthkyn Warriors,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
1b00-2abb-718f-def6,Xenos - Leagues of Votann,Kâhl,model,1,1,matched,round,round,40,40,LEAGUES OF VOTANN,Kâhl,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
2cc6-e2bf-635f-1260,Xenos - Leagues of Votann,Einhyr Champion,model,1,1,matched,round,round,40,40,LEAGUES OF VOTANN,Einhyr Champion,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
d3a3-2d20-bd7e-6778,Xenos - Leagues of Votann,Grimnyr,unit,3,3,review,round,round,40,40,LEAGUES OF VOTANN,Grimnyr,CORV,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
8f33-5601-3707-78f4,Xenos - Leagues of Votann,Brôkhyr Iron-master,unit,1,1,review,round,round,32,32,LEAGUES OF VOTANN,Brôkhyr Iron-master,E-COG; Ironkin Assistant,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
09d3-6357-7888-00d9,Xenos - Leagues of Votann,Einhyr Hearthguard,unit,5,10,matched,round,round,32,32,LEAGUES OF VOTANN,Einhyr Hearthguard,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
415a-e6f6-d17f-d700,Xenos - Leagues of Votann,Cthonian Beserks,unit,5,10,review,round,round,50,50,LEAGUES OF VOTANN,Cthonian Beserks,Mole grenade launcher,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,0.70,Multiple official base rows matched; largest numeric base was selected for blob sizing.
9086-5272-398b-bbce,Xenos - Leagues of Votann,Hernkyn Pioneers,unit,3,6,matched,oval,oval,90,52.5,LEAGUES OF VOTANN,Hernkyn Pioneers,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
9655-8367-7467-9e6e,Xenos - Leagues of Votann,Sagitaur,model,1,1,matched,hull,hull,,,LEAGUES OF VOTANN,Sagitaur,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
ea1b-99f6-c398-06b1,Xenos - Leagues of Votann,Brôkhyr Thunderkyn,unit,3,6,matched,round,round,40,40,LEAGUES OF VOTANN,Brôkhyr Thunderkyn,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
a110-e538-4e85-159b,Xenos - Leagues of Votann,Hekaton Land Fortress,model,1,1,matched,hull,hull,,,LEAGUES OF VOTANN,Hekaton Land Fortress,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
5b0b-c18d-1470-44bb,Xenos - Leagues of Votann,Hernkyn Yaegirs,unit,9,9,matched,round,round,28.5,28.5,LEAGUES OF VOTANN,Hernkyn Yaegirs,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
b7e1-55fd-9aae-b690,Xenos - Leagues of Votann,Buri Aegnirssen,model,1,1,matched,round,round,40,40,LEAGUES OF VOTANN,Buri Aegnirssen,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
7932-6aac-cd01-3181,Xenos - Leagues of Votann,Memnyr Strategist,model,1,1,matched,round,round,32,32,LEAGUES OF VOTANN,Memnyr Strategist,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
e5c2-d1a0-b54d-65df,Xenos - Leagues of Votann,Arkanyst Evaluator,model,1,1,matched,round,round,32,32,LEAGUES OF VOTANN,Arkanyst Evaluator,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
f788-ecf2-9b2e-bc23,Xenos - Leagues of Votann,Kapricus Defenders,unit,1,2,matched,oval,oval,105,70,LEAGUES OF VOTANN,Kapricus Defenders,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
5310-ecc3-fcf4-f337,Xenos - Leagues of Votann,Kapricus Defender,model,1,1,matched,oval,oval,105,70,LEAGUES OF VOTANN,Kapricus Defenders,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
cfbc-9eeb-badb-b28c,Xenos - Leagues of Votann,Kapricus Carrier,model,1,1,matched,oval,oval,105,70,LEAGUES OF VOTANN,Kapricus Carrier,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
1e3f-209d-798f-3a42,Xenos - Leagues of Votann,Ironkin Steeljacks with Heavy Volkanite Disintegrators,unit,1,1,matched,round,round,40,40,LEAGUES OF VOTANN,Ironkin Steeljacks with Heavy Volkanite Disintegrators,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
2add-0a08-fbef-8f5e,Xenos - Leagues of Votann,Ironkin Steeljacks with Melee Weapons,unit,3,6,matched,round,round,40,40,LEAGUES OF VOTANN,Ironkin Steeljacks with Melee Weapons,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
595a-cfac-3b40-710d,Xenos - Leagues of Votann,Cthonian Earthshakers,unit,2,2,matched,round,round,80,80,LEAGUES OF VOTANN,Cthonian Earthshakers,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,exact_name_faction,1.00,
0039-5b91-2e96-0e08,Xenos - Leagues of Votann,Living Ancestor [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
05b6-7622-edbe-7a9a,Xenos - Leagues of Votann,Kinhost Commander [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
4eaf-78d5-9195-0e36,Xenos - Leagues of Votann,Steeljack Elder [Crucible],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
c7ea-1b76-c8c1-4786,Xenos - Leagues of Votann,Berehk Stornbröw,model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
78aa-3f99-5fb7-7f83,Library - Astartes Heresy Legends,Kratos [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
d38d-c3a2-f753-efea,Library - Astartes Heresy Legends,Deredeo Dreadnought [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
783a-1c02-b377-b169,Library - Astartes Heresy Legends,Relic Contemptor Dreadnought [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
14d4-8062-f090-6719,Library - Astartes Heresy Legends,Leviathan Dreadnought [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
1f26-fce8-bb2d-2c44,Library - Astartes Heresy Legends,Javelin Attack Speeder [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
68be-7090-1fbc-9021,Library - Astartes Heresy Legends,Deathstorm Drop Pod [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
34c8-1025-33f7-baaf,Library - Astartes Heresy Legends,Land Raider Proteus [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
3006-ffe-2b0c-6b1b,Library - Astartes Heresy Legends,Land Raider Achilles [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
b2f1-197b-fb3b-687f,Library - Astartes Heresy Legends,Sicaran Battle Tank [Legends],model,1,1,unmatched,,,,,,,,"Warhammer 40,000 Chapter Approved Tournament Companion Base Size Guide",https://assets.warhammer-community.com/eng_07-01_warhammer_40000_core_rules_chapter_approved_tournament-companion-sqc1af88bj-vzxhp9xmid.pdf,January 2026,none,0.00,No official base-size guide row matched this imported unit name.
