faction,unit_name,selection_type,unit_id,source_file,points,models_min,models_max,total_weapons,ranged_weapons,ranged_weapons_with_range,ranged_weapons_missing_range,melee_weapons,coverage
Xenos - Tyranids,Neurotyrant,model,1ae1-ed96-5100-eda5,Tyranids.cat,105,1,1,2,1,1,0,1,both
Xenos - Tyranids,Norn Emissary,model,5720-2873-8c2c-edc3,Tyranids.cat,260,1,1,5,3,3,0,2,both
Xenos - Tyranids,Psychophage,model,b6ac-f091-a018-dab2,Tyranids.cat,110,1,1,2,1,1,0,1,both
Xenos - Tyranids,Pyrovores,unit,d2c6-bd0b-3205-3319,Tyranids.cat,40,1,3,2,1,1,0,1,both
Xenos - Tyranids,Screamer-killer,model,8e53-d4a-a69f-e71d,Tyranids.cat,125,1,1,2,1,1,0,1,both
Xenos - Tyranids,Scythed Hierodule [Legends],model,218c-639e-22e0-59ce,Tyranids.cat,330,1,1,2,1,1,0,1,both
Xenos - Tyranids,Sky-slasher Swarms [Legends],unit,f46f-9d2b-1f97-aaf6,Tyranids.cat,60,3,3,2,1,1,0,1,both
Xenos - Tyranids,Sporocyst,model,2cdd-3bf1-55e0-7641,Tyranids.cat,145,1,1,2,1,1,0,1,both
Xenos - Tyranids,Tervigon,model,cd6d-87b3-125a-f372,Tyranids.cat,160,1,1,4,1,1,0,3,both
Xenos - Tyranids,The Swarmlord,model,13f7-1a3-eff-7393,Tyranids.cat,220,1,1,2,1,1,0,1,both
Xenos - Tyranids,Tyranid Warriors with Ranged Bio-Weapons,unit,a125-b6fb-2945-56a,Tyranids.cat,65,3,6,6,5,5,0,1,both
Xenos - Tyranids,Tyrannofex,model,1705-379b-330d-36d4,Tyranids.cat,200,1,1,5,4,4,0,1,both
Xenos - Tyranids,Zoanthropes,unit,b622-a22-a04f-6303,Tyranids.cat,100,3,6,3,2,2,0,1,both
Aeldari - Aeldari Library,Bonesinger [Legends],model,2384-4154-b67a-3827,Aeldari - Aeldari Library.cat,45,1,1,1,0,0,0,1,melee_only
Aeldari - Aeldari Library,Drazhar,model,a30b-b966-d264-e935,Aeldari - Aeldari Library.cat,85,1,1,2,0,0,0,2,melee_only
Aeldari - Aeldari Library,Incubi,unit,1529-793d-481b-82bf,Aeldari - Aeldari Library.cat,90,4,9,3,0,0,0,3,melee_only
Aeldari - Aeldari Library,Lady Malys,model,a223-234b-7886-fccc,Aeldari - Aeldari Library.cat,100,1,1,2,0,0,0,2,melee_only
Aeldari - Aeldari Library,Lelith Hesperax,model,ae1b-1a96-5b4c-cecc,Aeldari - Aeldari Library.cat,85,1,1,1,0,0,0,1,melee_only
Aeldari - Aeldari Library,Solitaire,model,f88f-60c5-3daf-3d2f,Aeldari - Aeldari Library.cat,115,1,1,1,0,0,0,1,melee_only
Aeldari - Aeldari Library,Succubus,model,b5a9-c802-10f0-6768,Aeldari - Aeldari Library.cat,50,1,1,1,0,0,0,1,melee_only
Aeldari - Aeldari Library,The Visarch,model,dd79-c2fe-59d6-d2,Aeldari - Aeldari Library.cat,90,1,1,3,0,0,0,3,melee_only
Aeldari - Aeldari Library,Wraithblades,unit,bb4f-4359-cc16-e6d5,Aeldari - Aeldari Library.cat,150,5,5,2,0,0,0,2,melee_only
Aeldari - Aeldari Library,Ynnari Incubi,unit,5bf7-f905-8fab-43b4,Aeldari - Aeldari Library.cat,85,4,9,3,0,0,0,3,melee_only
Chaos - Chaos Space Marines,Accursed Cultists,unit,23aa-b45a-6d5d-e92b,Chaos - Chaos Space Marines.cat,90,8,16,2,0,0,0,2,melee_only
Chaos - Chaos Space Marines,Chaos Spawn,unit,7263-70e5-b424-61eb,Chaos - Chaos Space Marines.cat,70,2,2,1,0,0,0,1,melee_only
Chaos - Chaos Space Marines,Dark Apostle,unit,d2b8-454a-d061-b592,Chaos - Chaos Space Marines.cat,65,3,3,2,0,0,0,2,melee_only
Chaos - Chaos Space Marines,Khorne Berzerkers,unit,3832-4208-11e9-ca22,Chaos - Chaos Space Marines.cat,180,10,20,2,0,0,0,2,melee_only
Chaos - Chaos Space Marines,Master of Executions,model,da34-7071-8658-a453,Chaos - Chaos Space Marines.cat,80,1,1,1,0,0,0,1,melee_only
Chaos - Chaos Space Marines,Mutilators,unit,7299-5b5-2b56-ef50,Chaos - Chaos Space Marines.cat,200,3,3,3,0,0,0,3,melee_only
Chaos - Chaos Space Marines,Mutoid Vermin [Legends],unit,afed-8173-a1e0-cbae,Chaos - Chaos Space Marines.cat,85,16,16,1,0,0,0,1,melee_only
Chaos - Chaos Space Marines,Negavolt Cultists [Legends],unit,9238-473a-54ee-6b0e,Chaos - Chaos Space Marines.cat,55,4,4,1,0,0,0,1,melee_only
Chaos - Chaos Space Marines,Possessed,unit,cb1-5bcf-9e36-8136,Chaos - Chaos Space Marines.cat,120,5,10,1,0,0,0,1,melee_only
Chaos - Chaos Space Marines,Renegade Ogryn Beast Handler [Legends],unit,658e-a63f-bac7-6201,Chaos - Chaos Space Marines.cat,40,4,7,2,0,0,0,2,melee_only
Chaos - Chaos Space Marines,Renegade Ogryn Brutes [Legends],unit,24c4-fa24-67ff-eef,Chaos - Chaos Space Marines.cat,95,3,3,2,0,0,0,2,melee_only
Chaos - Chaos Space Marines,Renegade Plague Ogryns [Legends],unit,a7bb-ec24-40e6-5b8c,Chaos - Chaos Space Marines.cat,95,3,3,1,0,0,0,1,melee_only
Chaos - Chaos Space Marines,Traitor Enforcer,unit,f69d-2171-5f95-9c88,Chaos - Chaos Space Marines.cat,55,2,2,2,0,0,0,2,melee_only
Chaos - Chaos Space Marines,Warp Talons,unit,9f33-ff4a-d948-4636,Chaos - Chaos Space Marines.cat,125,6,11,1,0,0,0,1,melee_only
Chaos - Daemons Library,Beasts of Nurgle,unit,2de0-5897-f724-a592,Chaos - Chaos Daemons Library.cat,65,1,2,1,0,0,0,1,melee_only
Chaos - Daemons Library,Bloodcrushers,unit,2f31-9132-b703-5fd8,Chaos - Chaos Daemons Library.cat,110,3,6,2,0,0,0,2,melee_only
Chaos - Daemons Library,Bloodletters,unit,4ecc-6aa5-da28-2c57,Chaos - Chaos Daemons Library.cat,110,10,10,1,0,0,0,1,melee_only
Chaos - Daemons Library,Bloodmaster,model,ccae-b5f1-8787-4c7d,Chaos - Chaos Daemons Library.cat,65,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,Contorted Epitome,model,36df-8f40-8a6b-7d4c,Chaos - Chaos Daemons Library.cat,100,1,1,2,0,0,0,2,melee_only
Chaos - Daemons Library,Daemonettes,unit,41c2-d2e6-ae43-3beb,Chaos - Chaos Daemons Library.cat,100,10,10,1,0,0,0,1,melee_only
Chaos - Daemons Library,Epidemius,model,5851-dc90-9afe-76a7,Chaos - Chaos Daemons Library.cat,80,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,Fiends,unit,d1ee-8d05-4fae-1727,Chaos - Chaos Daemons Library.cat,95,3,6,1,0,0,0,1,melee_only
Chaos - Daemons Library,Furies [Legends],unit,1b9e-e164-7a5a-c8b7,Chaos - Chaos Daemons Library.cat,40,5,10,1,0,0,0,1,melee_only
Chaos - Daemons Library,Giant Chaos Spawn [Legends],model,2901-92bd-2f4-736d,Chaos - Chaos Daemons Library.cat,130,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,Herald of Slaanesh on Steed of Slaanesh [Legends],model,b48f-f9b4-b47d-d181,Chaos - Chaos Daemons Library.cat,70,1,1,2,0,0,0,2,melee_only
Chaos - Daemons Library,Horticulous Slimux,model,7151-238f-a6eb-2f94,Chaos - Chaos Daemons Library.cat,120,1,1,2,0,0,0,2,melee_only
Chaos - Daemons Library,Nurglings,unit,e403-3a9-279e-41b7,Chaos - Chaos Daemons Library.cat,40,3,6,1,0,0,0,1,melee_only
Chaos - Daemons Library,Plaguebearers,unit,d1eb-b092-d944-e729,Chaos - Chaos Daemons Library.cat,110,10,10,1,0,0,0,1,melee_only
Chaos - Daemons Library,Poxbringer,model,7b06-189d-b11e-c189,Chaos - Chaos Daemons Library.cat,55,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,Rendmaster on Blood Throne,model,d1cc-e17a-f1a1-4349,Chaos - Chaos Daemons Library.cat,165,1,1,2,0,0,0,2,melee_only
Chaos - Daemons Library,Screamers,unit,550b-c5ab-5e27-f59b,Chaos - Chaos Daemons Library.cat,80,3,6,1,0,0,0,1,melee_only
Chaos - Daemons Library,Seekers,unit,112d-8078-777f-76a5,Chaos - Chaos Daemons Library.cat,80,5,10,2,0,0,0,2,melee_only
Chaos - Daemons Library,Skullmaster,model,dd30-ba4c-34a4-e788,Chaos - Chaos Daemons Library.cat,100,1,1,2,0,0,0,2,melee_only
Chaos - Daemons Library,Skulltaker,model,8872-785a-1efa-7ca1,Chaos - Chaos Daemons Library.cat,85,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,Sloppity Bilepiper,model,3da0-5db0-7531-33b6,Chaos - Chaos Daemons Library.cat,55,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,Spined Chaos Beast [Legends],model,da05-80d-6229-6e44,Chaos - Chaos Daemons Library.cat,145,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,The Blue Scribes,model,caf1-8818-9e65-7154,Chaos - Chaos Daemons Library.cat,75,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,The Masque of Slaanesh,model,1567-b99b-bd8f-d485,Chaos - Chaos Daemons Library.cat,95,1,1,1,0,0,0,1,melee_only
Chaos - Daemons Library,Tranceweaver,model,dba-34e3-46f2-56e0,Chaos - Chaos Daemons Library.cat,60,1,1,1,0,0,0,1,melee_only
Chaos - Death Guard,Beasts of Nurgle,unit,5f38-3bbb-ce09-485b,Chaos - Death Guard.cat,65,1,2,1,0,0,0,1,melee_only
Chaos - Death Guard,Chaos Spawn,unit,1d85-475f-5ab-9823,Chaos - Death Guard.cat,80,2,2,1,0,0,0,1,melee_only
Chaos - Death Guard,Death Guard Possessed [Legends],unit,efa6-3620-2b6c-ce70,Chaos - Death Guard.cat,155,5,10,1,0,0,0,1,melee_only
Chaos - Death Guard,Lord of Contagion,model,8700-3d3-efbb-ef8d,Chaos - Death Guard.cat,120,1,1,2,0,0,0,2,melee_only
Chaos - Death Guard,Mutoid Vermin [Legends],unit,2dfd-cddb-9fef-494b,Chaos - Death Guard.cat,85,16,16,1,0,0,0,1,melee_only
Chaos - Death Guard,Nurglings,unit,7e32-0162-71e2-57a0,Chaos - Death Guard.cat,40,3,6,1,0,0,0,1,melee_only
Chaos - Death Guard,Plaguebearers,unit,904b-0319-7b2e-2145,Chaos - Death Guard.cat,110,10,10,1,0,0,0,1,melee_only
Chaos - Death Guard,Poxwalkers,unit,7c30-1e92-2faa-eb03,Chaos - Death Guard.cat,65,10,20,1,0,0,0,1,melee_only
Chaos - Death Guard,Typhus,model,e6a4-7055-fd23-5123,Chaos - Death Guard.cat,100,1,1,2,0,0,0,2,melee_only
Chaos - Emperor's Children,Chaos Spawn,unit,896c-5816-3abd-5199,Chaos - Emperor's Children.cat,70,2,2,1,0,0,0,1,melee_only
Chaos - Emperor's Children,Daemonettes,unit,06f6-b870-4e43-4ed9,Chaos - Emperor's Children.cat,90,10,10,1,0,0,0,1,melee_only
Chaos - Emperor's Children,Fiends,unit,c2ca-f754-cc05-0743,Chaos - Emperor's Children.cat,95,3,6,1,0,0,0,1,melee_only
Chaos - Emperor's Children,Lucius the Eternal,model,e390-b58b-db9-816,Chaos - Emperor's Children.cat,150,1,1,2,0,0,0,2,melee_only
Chaos - Emperor's Children,Seekers,unit,c9df-2c38-25e5-ffc7,Chaos - Emperor's Children.cat,80,5,10,2,0,0,0,2,melee_only
Chaos - Thousand Sons,Chaos Spawn,unit,60de-4c77-95e1-1337,Chaos - Thousand Sons.cat,65,2,2,1,0,0,0,1,melee_only
Chaos - Thousand Sons,Chaos Spawn (Flesh Change),unit,dd17-8cb8-ed8c-f6c8,Chaos - Thousand Sons.cat,65,1,1,1,0,0,0,1,melee_only
Chaos - Thousand Sons,Screamers,unit,7cbe-2406-8e67-aff5,Chaos - Thousand Sons.cat,80,3,6,1,0,0,0,1,melee_only
Chaos - World Eaters,Angron,model,f4b8-1179-de57-4d69,Chaos - World Eaters.cat,340,1,1,2,0,0,0,2,melee_only
Chaos - World Eaters,Bloodcrushers,unit,e65f-c7c7-1d18-1a60,Chaos - World Eaters.cat,110,3,6,2,0,0,0,2,melee_only
Chaos - World Eaters,Bloodletters,unit,9188-4709-00ba-e5e0,Chaos - World Eaters.cat,90,10,10,1,0,0,0,1,melee_only
Chaos - World Eaters,Chaos Spawn,unit,edde-57bf-bccc-d8b2,Chaos - World Eaters.cat,90,2,2,1,0,0,0,1,melee_only
Chaos - World Eaters,Eightbound,unit,9435-1f44-7e5b-d510,Chaos - World Eaters.cat,135,3,6,1,0,0,0,1,melee_only
Chaos - World Eaters,Slaughterbound,model,71c9-b10b-b55f-483e,Chaos - World Eaters.cat,100,1,1,1,0,0,0,1,melee_only
Imperium - Adepta Sororitas,Aestred Thurga and Agathae Dolan,unit,4b94-c22e-84f9-8d32,Imperium - Adepta Sororitas.cat,70,2,2,2,0,0,0,2,melee_only
Imperium - Adepta Sororitas,Arco-Flagellants,unit,ca59-3760-5efc-9846,Imperium - Adepta Sororitas.cat,45,3,10,1,0,0,0,1,melee_only
Imperium - Adepta Sororitas,Crusaders [Legends],unit,5d01-db4e-c389-a0bc,Imperium - Adepta Sororitas.cat,40,2,4,1,0,0,0,1,melee_only
Imperium - Adepta Sororitas,Daemonifuge,unit,8569-2390-d4db-30fd,Imperium - Adepta Sororitas.cat,85,2,2,2,0,0,0,2,melee_only
Imperium - Adepta Sororitas,Dialogus,model,91b8-3ccb-de30-6e54,Imperium - Adepta Sororitas.cat,40,1,1,1,0,0,0,1,melee_only
Imperium - Adepta Sororitas,Dogmata,model,76b1-f4d1-b2f0-6949,Imperium - Adepta Sororitas.cat,45,1,1,1,0,0,0,1,melee_only
Imperium - Adepta Sororitas,Hospitaller,model,938e-1c24-4e63-4cf3,Imperium - Adepta Sororitas.cat,60,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Astartes - Blood Angels,Astorath,model,f943-72c8-581c-e6f2,Imperium - Blood Angels.cat,85,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Astartes - Blood Angels,The Sanguinor,model,29f1-bb28-6424-6d14,Imperium - Blood Angels.cat,130,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Astartes - Dark Angels,Deathwing Knights,unit,a6cc-9a65-dbf1-71b0,Imperium - Dark Angels.cat,250,5,5,4,0,0,0,4,melee_only
Imperium - Adeptus Astartes - Imperial Fists,Darnath Lysander,model,eecd-6976-6410-1e42,Imperium - Imperial Fists.cat,100,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Astartes - Space Marines,Terminator Assault Squad,unit,ae9a-10e3-8091-20,Imperium - Space Marines.cat,180,6,11,2,0,0,0,2,melee_only
Imperium - Adeptus Astartes - Space Wolves,Arjac Rockfist,model,a9c8-1a6-a0e1-7698,Imperium - Space Wolves.cat,105,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Cyberwolf [Legends],model,6a06-e50c-2c7d-3ec3,Imperium - Space Wolves.cat,20,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Astartes - Space Wolves,Fenrisian Wolves,unit,dc75-5a79-4121-1d72,Imperium - Space Wolves.cat,40,5,10,1,0,0,0,1,melee_only
Imperium - Adeptus Custodes,Aleya,model,9e42-7207-9c30-6122,Imperium - Adeptus Custodes.cat,65,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Custodes,Blade Champion,model,48b7-e713-d5b1-f11c,Imperium - Adeptus Custodes.cat,120,1,1,3,0,0,0,3,melee_only
Imperium - Adeptus Custodes,Custodian Guard,unit,91b3-2e1c-e642-d213,Imperium - Adeptus Custodes.cat,160,4,5,3,0,0,0,3,melee_only
Imperium - Adeptus Custodes,Custodian Wardens,unit,9610-b148-8433-93b8,Imperium - Adeptus Custodes.cat,210,4,5,2,0,0,0,2,melee_only
Imperium - Adeptus Custodes,Shield-Captain,model,b61c-b815-65c0-b1cc,Imperium - Adeptus Custodes.cat,120,1,1,4,0,0,0,4,melee_only
Imperium - Adeptus Custodes,Vigilators,unit,dd2d-568a-9c56-1b6e,Imperium - Adeptus Custodes.cat,45,1,1,1,0,0,0,1,melee_only
Imperium - Adeptus Mechanicus,Fulgurite Electro-Priests,unit,841-f339-8086-efe2,Imperium - Adeptus Mechanicus.cat,70,5,10,1,0,0,0,1,melee_only
Imperium - Adeptus Mechanicus,Sicarian Ruststalkers,unit,8863-9784-8377-aa7a,Imperium - Adeptus Mechanicus.cat,80,5,10,3,0,0,0,3,melee_only
Imperium - Astra Militarum - Library,Arvus Lighter [Legends],model,8b13-7c06-de12-4227,Imperium - Astra Militarum - Library.cat,95,1,1,1,0,0,0,1,melee_only
Imperium - Astra Militarum - Library,Hades Breaching Drill [Legends],model,ed8d-9053-9d33-61da,Imperium - Astra Militarum - Library.cat,110,1,1,1,0,0,0,1,melee_only
Imperium - Astra Militarum - Library,Sentinel Powerlifter [Legends],model,8cc1-8512-710f-f15f,Imperium - Astra Militarum - Library.cat,55,1,1,1,0,0,0,1,melee_only
Library - Astartes Heresy Legends,Dreadclaw Drop Pod [Legends],model,9401-616b-6e9e-10e5,Library - Astartes Heresy Legends.cat,115,1,1,1,0,0,0,1,melee_only
Library - Tyranids,Deathleaper,model,bc36-92fe-ecc6-58b3,Library - Tyranids.cat,80,1,1,1,0,0,0,1,melee_only
Library - Tyranids,Lictor,model,da44-72c9-7a27-48aa,Library - Tyranids.cat,60,1,1,1,0,0,0,1,melee_only
Library - Tyranids,Mawloc,model,2bbb-d811-15f7-1a81,Library - Tyranids.cat,135,1,1,2,0,0,0,2,melee_only
Library - Tyranids,Neurolictor,model,642f-9302-4fdc-ab68,Library - Tyranids.cat,70,1,1,1,0,0,0,1,melee_only
Library - Tyranids,Parasite of Mortrex,model,d213-efd8-a2b4-42d2,Library - Tyranids.cat,80,1,1,2,0,0,0,2,melee_only
Library - Tyranids,Raveners,unit,3f5-f7d6-1ce8-e6b9,Library - Tyranids.cat,125,5,5,1,0,0,0,1,melee_only
Library - Tyranids,Von Ryan's Leapers,unit,9bd8-ac8c-2d3b-79f6,Library - Tyranids.cat,70,3,6,1,0,0,0,1,melee_only
Library - Tyranids,Winged Tyranid Prime,model,507d-5ea4-6ef1-bf66,Library - Tyranids.cat,65,1,1,1,0,0,0,1,melee_only
Unaligned Forces,Ambull [Legends],model,e85b-17c7-1ad9-8375,Unaligned Forces.cat,85,1,1,1,0,0,0,1,melee_only
Unaligned Forces,Breaching Robot,model,a5c2-3951-e727-b64a,Unaligned Forces.cat,35,1,1,1,0,0,0,1,melee_only
Xenos - Genestealer Cults,Aberrants,unit,f51d-bc51-f301-9dee,Genestealer Cults.cat,135,5,10,1,0,0,0,1,melee_only
Xenos - Genestealer Cults,Abominant,model,97b1-4873-9fcb-5cb8,Genestealer Cults.cat,85,1,1,1,0,0,0,1,melee_only
Xenos - Genestealer Cults,Locus,model,51e8-dac1-561a-aaa9,Genestealer Cults.cat,45,1,1,1,0,0,0,1,melee_only
Xenos - Genestealer Cults,Patriarch,model,2a91-a18e-bd08-fa66,Genestealer Cults.cat,75,1,1,1,0,0,0,1,melee_only
Xenos - Genestealer Cults,Purestrain Genestealers,unit,965b-496a-3a1b-22a8,Genestealer Cults.cat,75,5,10,1,0,0,0,1,melee_only
Xenos - Genestealer Cults,Tectonic Fragdrill [Legends],model,4c63-309e-88e3-7d17,Genestealer Cults.cat,125,1,1,1,0,0,0,1,melee_only
Xenos - Leagues of Votann,Berehk Stornbröw,model,c7ea-1b76-c8c1-4786,Leagues of Votann.cat,95,1,1,3,0,0,0,3,melee_only
Xenos - Necrons,Canoptek Scarab Swarms,unit,259b-a8e3-928f-1d0c,Necrons.cat,40,3,6,1,0,0,0,1,melee_only
Xenos - Necrons,Chronomancer,model,5b7d-54ea-f7a8-9688,Necrons.cat,65,1,1,1,0,0,0,1,melee_only
Xenos - Necrons,Flayed Ones,unit,c219-a708-f5b0-f0e7,Necrons.cat,60,5,10,1,0,0,0,1,melee_only
Xenos - Necrons,Lychguard,unit,c4e3-f6b0-f3aa-9d90,Necrons.cat,85,5,10,2,0,0,0,2,melee_only
Xenos - Necrons,Ophydian Destroyers,unit,c6db-9736-4d53-3ef6,Necrons.cat,80,3,6,1,0,0,0,1,melee_only
Xenos - Necrons,Orikan the Diviner,model,ba86-eaad-5396-fc07,Necrons.cat,80,1,1,1,0,0,0,1,melee_only
Xenos - Necrons,Overlord with Translocation Shroud,model,2e4-afdd-efdd-c5c8,Necrons.cat,85,1,1,1,0,0,0,1,melee_only
Xenos - Necrons,Skorpekh Destroyers,unit,66e-26f2-7c38-e4d8,Necrons.cat,90,3,6,1,0,0,0,1,melee_only
Xenos - Necrons,Trazyn the Infinite,model,c1e6-b88a-2003-174d,Necrons.cat,75,1,1,1,0,0,0,1,melee_only
Xenos - Necrons,Vargard Obyron [Legends],model,b5c3-317e-df69-53bb,Necrons.cat,85,1,1,1,0,0,0,1,melee_only
Xenos - Orks,Grotmas Gitz [Legends],model,3e53-68fa-a7b4-d6c6,Orks.cat,40,1,1,2,0,0,0,2,melee_only
Xenos - Orks,Painboss,model,a74a-107a-e2ac-7e4c,Orks.cat,70,1,1,1,0,0,0,1,melee_only
Xenos - Orks,Painboy,model,7669-1442-2c0b-e0c9,Orks.cat,80,1,1,2,0,0,0,2,melee_only
Xenos - T'au Empire,Aun'shi [Legends],model,8407-585b-76d2-72f3,T'au Empire.cat,50,1,1,1,0,0,0,1,melee_only
Xenos - T'au Empire,Aun'va [Legends],unit,2582-676d-fc9f-c146,T'au Empire.cat,65,3,3,2,0,0,0,2,melee_only
Xenos - T'au Empire,Kroot Hounds,unit,6883-85aa-b338-b88,T'au Empire.cat,40,5,10,1,0,0,0,1,melee_only
Xenos - Tyranids,Broodlord,model,b86a-b38a-380c-483d,Tyranids.cat,80,1,1,1,0,0,0,1,melee_only
Xenos - Tyranids,Dimachaeron [Legends],model,78ca-3743-c254-4404,Tyranids.cat,200,1,1,1,0,0,0,1,melee_only
Xenos - Tyranids,Genestealers,unit,853e-48b8-4cc5-3704,Tyranids.cat,75,5,10,1,0,0,0,1,melee_only
Xenos - Tyranids,Hormagaunts,unit,f15b-9f9c-9bf0-8160,Tyranids.cat,65,10,20,1,0,0,0,1,melee_only
Xenos - Tyranids,Malanthrope [Legends],model,c17f-f55f-a3cb-530b,Tyranids.cat,75,1,1,1,0,0,0,1,melee_only
Xenos - Tyranids,Neurogaunts,unit,8ccc-3f27-7e4e-da81,Tyranids.cat,45,11,21,1,0,0,0,1,melee_only
Xenos - Tyranids,Norn Assimilator,model,6a9b-8e2f-edac-fa2d,Tyranids.cat,275,1,1,2,0,0,0,2,melee_only
Xenos - Tyranids,Old One Eye,model,9184-9ab6-9238-f558,Tyranids.cat,150,1,1,2,0,0,0,2,melee_only
Xenos - Tyranids,Toxicrene,model,30d0-521c-1d45-f57b,Tyranids.cat,150,1,1,1,0,0,0,1,melee_only
Xenos - Tyranids,Tyranid Prime with Lash Whip,model,31f9-9730-853c-6f13,Tyranids.cat,65,1,1,3,0,0,0,3,melee_only
Xenos - Tyranids,Tyranid Warriors with Melee Bio-Weapons,unit,5815-871c-9260-287a,Tyranids.cat,75,3,6,1,0,0,0,1,melee_only
Xenos - Tyranids,Tyrant Guard,unit,1645-5407-92c8-1441,Tyranids.cat,80,3,6,3,0,0,0,3,melee_only
Xenos - Tyranids,Venomthropes,unit,b563-c6d3-d0e5-1b78,Tyranids.cat,70,3,6,1,0,0,0,1,melee_only
Aeldari - Aeldari Library,Webway Gate [Legends],model,2f21-23a3-48e0-5788,Aeldari - Aeldari Library.cat,105,1,1,0,0,0,0,0,no_weapons
Chaos - Daemons Library,Feculent Gnarlmaw,model,13f0-d2b5-6201-ba84,Chaos - Chaos Daemons Library.cat,100,1,1,0,0,0,0,0,no_weapons
Chaos - Daemons Library,Skull Altar,model,464a-b548-355f-2058,Chaos - Chaos Daemons Library.cat,105,1,1,0,0,0,0,0,no_weapons
Chaos - World Eaters,Exalted Eightbound,unit,9932-3d2b-1e47-d53b,Chaos - World Eaters.cat,140,3,6,0,0,0,0,0,no_weapons
Imperium - Adepta Sororitas,Battle Sanctum [Legends],model,e15e-17fa-23ca-693e,Imperium - Adepta Sororitas.cat,170,1,1,0,0,0,0,0,no_weapons
Imperium - Adeptus Astartes - Space Marines,Drop Pod,model,4d57-c5c8-c1a1-e8a6,Imperium - Space Marines.cat,70,1,1,0,0,0,0,0,no_weapons
Imperium - Astra Militarum - Library,Aegis Defence Line,model,cb99-456-f100-40ed,Imperium - Astra Militarum - Library.cat,145,1,1,0,0,0,0,0,no_weapons
Imperium - Astra Militarum - Library,Cyclops Demolition Vehicle,model,95b4-68d6-26cf-188e,Imperium - Astra Militarum - Library.cat,25,1,1,0,0,0,0,0,no_weapons
Library - Astartes Heresy Legends,Dreadnought Drop Pod [Legends],model,7fd0-d95d-d076-3472,Library - Astartes Heresy Legends.cat,75,1,1,0,0,0,0,0,no_weapons
Unaligned Forces,Skyshield Landing Pad [Legends],model,54c-8b9f-b1d8-93c3,Unaligned Forces.cat,125,1,1,0,0,0,0,0,no_weapons
Unaligned Forces,Void Shield Generator [Legends],model,4501-646d-e705-9dca,Unaligned Forces.cat,155,1,1,0,0,0,0,0,no_weapons
Unaligned Forces,Wall of Martyrs Defence Emplacement [Legends],model,8419-8133-33f3-e0a4,Unaligned Forces.cat,140,1,1,0,0,0,0,0,no_weapons
Unaligned Forces,Wall of Martyrs Defence Line [Legends],model,64b7-a2df-416a-9963,Unaligned Forces.cat,140,1,1,0,0,0,0,0,no_weapons
Xenos - Orks,Mekboy Workshop [Legends],model,2ecf-280b-32e2-3189,Orks.cat,80,1,1,0,0,0,0,0,no_weapons
Xenos - T'au Empire,Remote Sensor Tower [Legends],model,124e-3391-b646-9777,T'au Empire.cat,50,1,1,0,0,0,0,0,no_weapons
Xenos - T'au Empire,Tidewall Shieldline,model,1d72-cdbd-796f-7c0d,T'au Empire.cat,85,1,1,0,0,0,0,0,no_weapons
Aeldari - Aeldari Library,Irillyth [Legends],model,3e8d-c6f3-493c-4a35,Aeldari - Aeldari Library.cat,105,1,1,1,1,1,0,0,ranged_only
Aeldari - Aeldari Library,Maugan Ra,model,6f18-95b7-2662-8925,Aeldari - Aeldari Library.cat,100,1,1,1,1,1,0,0,ranged_only
Chaos - Chaos Space Marines,Cultist Mob,unit,1267-78f1-7774-859,Chaos - Chaos Space Marines.cat,50,10,20,2,2,2,0,0,ranged_only
Chaos - Chaos Space Marines,Cultist Mob with Firearms [Legends],unit,478-9d24-e5c8-c6f7,Chaos - Chaos Space Marines.cat,50,10,20,6,6,6,0,0,ranged_only
Chaos - Chaos Space Marines,Cypher,model,f399-fe33-375b-d1a2,Chaos - Chaos Space Marines.cat,90,1,1,2,2,2,0,0,ranged_only
Chaos - Chaos Space Marines,Noctilith Crown,model,a3ab-ed12-fa70-2042,Chaos - Chaos Space Marines.cat,125,1,1,1,1,1,0,0,ranged_only
Chaos - Death Guard,Miasmic Malignifier,model,55c7-e5b8-9737-f58e,Chaos - Death Guard.cat,105,1,1,1,1,1,0,0,ranged_only
Imperium - Adeptus Astartes - Deathwatch,Watch Master,model,f7c3-45d2-a7ac-d8bc,Imperium - Deathwatch.cat,95,1,1,1,1,1,0,0,ranged_only
Imperium - Adeptus Astartes - Space Marines,Hammerfall Bunker,model,5882-9143-e7c5-ac11,Imperium - Space Marines.cat,175,1,1,4,4,4,0,0,ranged_only
