weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,range_inches,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
0039-5b91-2e96-0e08:melee:concussion-maul,0039-5b91-2e96-0e08,Concussion maul,melee,3,3+,5,-2,3,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:melee:concussion-gauntlet,0039-5b91-2e96-0e08,Concussion gauntlet,melee,3,3+,8,-2,2,Lethal Hits,,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:melee:close-combat-weapon,0039-5b91-2e96-0e08,Close combat weapon,melee,2,3+,4,0,1,-,,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:melee:ancestral-ward-stave,0039-5b91-2e96-0e08,Ancestral ward stave,melee,2,3+,7,-1,D3,Psychic,,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:theyn's-pistol,0039-5b91-2e96-0e08,Theyn's pistol,ranged,1,2+,8,-2,1,Pistol,12,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:bolt-revolver,0039-5b91-2e96-0e08,Bolt revolver,ranged,1,2+,5,0,1,Pistol,12,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:autoch-pattern-bolt-pistol,0039-5b91-2e96-0e08,Autoch-pattern bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:autoch-pattern-bolter,0039-5b91-2e96-0e08,Autoch-pattern bolter,ranged,2,3+,4,0,1,Pistol,24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:volkanite-disintegrator,0039-5b91-2e96-0e08,Volkanite disintegrator,ranged,3,2+,5,0,1,Devastating Wounds,24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:sp-conversion-beamer,0039-5b91-2e96-0e08,SP conversion beamer,ranged,2,3+,7,-2,3,"Conversion, Lethal Hits",24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:ion-blaster,0039-5b91-2e96-0e08,Ion blaster,ranged,1,2+,5,-2,1,-,18,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:heavy-volkanite-disintegrator,0039-5b91-2e96-0e08,Heavy volkanite disintegrator,ranged,6,3+,6,-1,1,Devastating Wounds,24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:graviton-rifle,0039-5b91-2e96-0e08,Graviton rifle,ranged,3,3+,5,-1,3,"Anti-Monster 3+, Anti-Vehicle 3+",18,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:bolt-cannon,0039-5b91-2e96-0e08,Bolt cannon,ranged,3,3+,6,-1,2,Sustained Hits 2,36,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:etacarn-plasma-gun,0039-5b91-2e96-0e08,EtaCarn plasma gun,ranged,1,2+,7,-3,2,Rapid Fire 1,24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:bolt-shotgun,0039-5b91-2e96-0e08,Bolt shotgun,ranged,2,3+,5,0,1,Assault,18,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:graviton-blast-cannon,0039-5b91-2e96-0e08,Graviton blast cannon,ranged,3,3+,5,-2,3,"Anti-Monster 3+, Anti-Vehicle 3+",24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:autoch-pattern-combi-bolter,0039-5b91-2e96-0e08,Autoch-pattern combi-bolter,ranged,4,2+,4,0,1,-,24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:➤-ancestral-wrath---witchfire,0039-5b91-2e96-0e08,➤ Ancestral Wrath - witchfire,ranged,3,3+,6,-2,D3,Psychic,24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:➤-ancestral-wrath---focused-witchfire,0039-5b91-2e96-0e08,➤ Ancestral Wrath - focused witchfire,ranged,6,3+,6,-2,D3,"Hazardous, Psychic",24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:magna-coil-autocannon,0039-5b91-2e96-0e08,Magna-coil autocannon,ranged,3,4+,7,-1,2,-,24,,,,,,,,Leagues of Votann.cat
0039-5b91-2e96-0e08:ranged:exo-armour-grenade-launcher,0039-5b91-2e96-0e08,Exo-armour grenade launcher,ranged,D3,2+,3,0,1,Blast,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:theyn's-melee-weapon,05b6-7622-edbe-7a9a,Theyn's melee weapon,melee,3,3+,5,-2,1,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:plasma-sword,05b6-7622-edbe-7a9a,Plasma sword,melee,6,3+,6,-2,1,Sustained Hits 1,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:plasma-knife,05b6-7622-edbe-7a9a,Plasma knife,melee,3,2+,4,-2,1,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:plasma-blade-gauntlet,05b6-7622-edbe-7a9a,Plasma blade gauntlet,melee,3,2+,6,-2,1,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:mass-hammer,05b6-7622-edbe-7a9a,Mass hammer,melee,3,3+,12,-3,D6+1,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:mass-gauntlet,05b6-7622-edbe-7a9a,Mass gauntlet,melee,3,3+,8,-3,3,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:heavy-plasma-axe,05b6-7622-edbe-7a9a,Heavy plasma axe,melee,3,3+,7,-2,3,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:graviton-hammer,05b6-7622-edbe-7a9a,Graviton hammer,melee,3,3+,9,-1,3,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:forgewrought-plasma-axe,05b6-7622-edbe-7a9a,Forgewrought plasma axe,melee,4,2+,6,-3,2,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:darkstar-axe,05b6-7622-edbe-7a9a,Darkstar axe,melee,6,2+,6,-3,2,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:concussion-maul,05b6-7622-edbe-7a9a,Concussion maul,melee,3,3+,5,-2,3,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:concussion-gauntlet,05b6-7622-edbe-7a9a,Concussion gauntlet,melee,3,3+,8,-2,2,Lethal Hits,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:close-combat-weapon,05b6-7622-edbe-7a9a,Close combat weapon,melee,2,3+,4,0,1,-,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:melee:ancestral-ward-stave,05b6-7622-edbe-7a9a,Ancestral ward stave,melee,2,3+,7,-1,D3,Psychic,,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:theyn's-pistol,05b6-7622-edbe-7a9a,Theyn's pistol,ranged,1,2+,8,-2,1,Pistol,12,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:bolt-revolver,05b6-7622-edbe-7a9a,Bolt revolver,ranged,1,2+,5,0,1,Pistol,12,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:autoch-pattern-bolt-pistol,05b6-7622-edbe-7a9a,Autoch-pattern bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:autoch-pattern-bolter,05b6-7622-edbe-7a9a,Autoch-pattern bolter,ranged,2,3+,4,0,1,Pistol,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:volkanite-disintegrator,05b6-7622-edbe-7a9a,Volkanite disintegrator,ranged,3,2+,5,0,1,Devastating Wounds,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:sp-conversion-beamer,05b6-7622-edbe-7a9a,SP conversion beamer,ranged,2,3+,7,-2,3,"Conversion, Lethal Hits",24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:ion-blaster,05b6-7622-edbe-7a9a,Ion blaster,ranged,1,2+,5,-2,1,-,18,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:heavy-volkanite-disintegrator,05b6-7622-edbe-7a9a,Heavy volkanite disintegrator,ranged,6,3+,6,-1,1,Devastating Wounds,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:graviton-rifle,05b6-7622-edbe-7a9a,Graviton rifle,ranged,3,3+,5,-1,3,"Anti-Monster 3+, Anti-Vehicle 3+",18,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:bolt-cannon,05b6-7622-edbe-7a9a,Bolt cannon,ranged,3,3+,6,-1,2,Sustained Hits 2,36,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:etacarn-plasma-gun,05b6-7622-edbe-7a9a,EtaCarn plasma gun,ranged,1,2+,7,-3,2,Rapid Fire 1,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:bolt-shotgun,05b6-7622-edbe-7a9a,Bolt shotgun,ranged,2,3+,5,0,1,Assault,18,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:graviton-blast-cannon,05b6-7622-edbe-7a9a,Graviton blast cannon,ranged,3,3+,5,-2,3,"Anti-Monster 3+, Anti-Vehicle 3+",24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:autoch-pattern-combi-bolter,05b6-7622-edbe-7a9a,Autoch-pattern combi-bolter,ranged,4,2+,4,0,1,-,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:➤-ancestral-wrath---witchfire,05b6-7622-edbe-7a9a,➤ Ancestral Wrath - witchfire,ranged,3,3+,6,-2,D3,Psychic,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:➤-ancestral-wrath---focused-witchfire,05b6-7622-edbe-7a9a,➤ Ancestral Wrath - focused witchfire,ranged,6,3+,6,-2,D3,"Hazardous, Psychic",24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:magna-coil-autocannon,05b6-7622-edbe-7a9a,Magna-coil autocannon,ranged,3,4+,7,-1,2,-,24,,,,,,,,Leagues of Votann.cat
05b6-7622-edbe-7a9a:ranged:exo-armour-grenade-launcher,05b6-7622-edbe-7a9a,Exo-armour grenade launcher,ranged,D3,2+,3,0,1,Blast,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:theyn's-melee-weapon,4eaf-78d5-9195-0e36,Theyn's melee weapon,melee,3,3+,5,-2,1,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:plasma-sword,4eaf-78d5-9195-0e36,Plasma sword,melee,6,3+,6,-2,1,Sustained Hits 1,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:plasma-knife,4eaf-78d5-9195-0e36,Plasma knife,melee,3,2+,4,-2,1,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:plasma-blade-gauntlet,4eaf-78d5-9195-0e36,Plasma blade gauntlet,melee,3,2+,6,-2,1,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:mass-hammer,4eaf-78d5-9195-0e36,Mass hammer,melee,3,3+,12,-3,D6+1,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:mass-gauntlet,4eaf-78d5-9195-0e36,Mass gauntlet,melee,3,3+,8,-3,3,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:heavy-plasma-axe,4eaf-78d5-9195-0e36,Heavy plasma axe,melee,3,3+,7,-2,3,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:graviton-hammer,4eaf-78d5-9195-0e36,Graviton hammer,melee,3,3+,9,-1,3,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:forgewrought-plasma-axe,4eaf-78d5-9195-0e36,Forgewrought plasma axe,melee,4,2+,6,-3,2,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:darkstar-axe,4eaf-78d5-9195-0e36,Darkstar axe,melee,6,2+,6,-3,2,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:concussion-maul,4eaf-78d5-9195-0e36,Concussion maul,melee,3,3+,5,-2,3,"Anti-Monster 3+, Anti-Vehicle 3+",,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:concussion-gauntlet,4eaf-78d5-9195-0e36,Concussion gauntlet,melee,3,3+,8,-2,2,Lethal Hits,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:close-combat-weapon,4eaf-78d5-9195-0e36,Close combat weapon,melee,2,3+,4,0,1,-,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:melee:ancestral-ward-stave,4eaf-78d5-9195-0e36,Ancestral ward stave,melee,2,3+,7,-1,D3,Psychic,,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:theyn's-pistol,4eaf-78d5-9195-0e36,Theyn's pistol,ranged,1,2+,8,-2,1,Pistol,12,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:bolt-revolver,4eaf-78d5-9195-0e36,Bolt revolver,ranged,1,2+,5,0,1,Pistol,12,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:autoch-pattern-bolt-pistol,4eaf-78d5-9195-0e36,Autoch-pattern bolt pistol,ranged,1,2+,4,0,1,Pistol,12,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:autoch-pattern-bolter,4eaf-78d5-9195-0e36,Autoch-pattern bolter,ranged,2,3+,4,0,1,Pistol,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:volkanite-disintegrator,4eaf-78d5-9195-0e36,Volkanite disintegrator,ranged,3,2+,5,0,1,Devastating Wounds,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:sp-conversion-beamer,4eaf-78d5-9195-0e36,SP conversion beamer,ranged,2,3+,7,-2,3,"Conversion, Lethal Hits",24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:ion-blaster,4eaf-78d5-9195-0e36,Ion blaster,ranged,1,2+,5,-2,1,-,18,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:heavy-volkanite-disintegrator,4eaf-78d5-9195-0e36,Heavy volkanite disintegrator,ranged,6,3+,6,-1,1,Devastating Wounds,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:graviton-rifle,4eaf-78d5-9195-0e36,Graviton rifle,ranged,3,3+,5,-1,3,"Anti-Monster 3+, Anti-Vehicle 3+",18,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:bolt-cannon,4eaf-78d5-9195-0e36,Bolt cannon,ranged,3,3+,6,-1,2,Sustained Hits 2,36,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:etacarn-plasma-gun,4eaf-78d5-9195-0e36,EtaCarn plasma gun,ranged,1,2+,7,-3,2,Rapid Fire 1,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:bolt-shotgun,4eaf-78d5-9195-0e36,Bolt shotgun,ranged,2,3+,5,0,1,Assault,18,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:graviton-blast-cannon,4eaf-78d5-9195-0e36,Graviton blast cannon,ranged,3,3+,5,-2,3,"Anti-Monster 3+, Anti-Vehicle 3+",24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:autoch-pattern-combi-bolter,4eaf-78d5-9195-0e36,Autoch-pattern combi-bolter,ranged,4,2+,4,0,1,-,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:➤-ancestral-wrath---witchfire,4eaf-78d5-9195-0e36,➤ Ancestral Wrath - witchfire,ranged,3,3+,6,-2,D3,Psychic,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:➤-ancestral-wrath---focused-witchfire,4eaf-78d5-9195-0e36,➤ Ancestral Wrath - focused witchfire,ranged,6,3+,6,-2,D3,"Hazardous, Psychic",24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:magna-coil-autocannon,4eaf-78d5-9195-0e36,Magna-coil autocannon,ranged,3,4+,7,-1,2,-,24,,,,,,,,Leagues of Votann.cat
4eaf-78d5-9195-0e36:ranged:exo-armour-grenade-launcher,4eaf-78d5-9195-0e36,Exo-armour grenade launcher,ranged,D3,2+,3,0,1,Blast,24,,,,,,,,Leagues of Votann.cat
c7ea-1b76-c8c1-4786:melee:warforge-gauntlets,c7ea-1b76-c8c1-4786,Warforge gauntlets,melee,2,2+,6,-2,1,"Extra Attacks, Sustained Hits 1",,,,,,,,,Leagues of Votann.cat
c7ea-1b76-c8c1-4786:melee:➤-kromlôk's-revenge---graviton-strikes,c7ea-1b76-c8c1-4786,➤ Kromlôk's Revenge - graviton strikes,melee,4,2+,10,-2,4,"Anti-Monster 3+, Anti-Vehicle 3+, Sustained Hits 1",,,,,,,,,Leagues of Votann.cat
c7ea-1b76-c8c1-4786:melee:➤-kromlôk's-revenge---plasma-sweeps,c7ea-1b76-c8c1-4786,➤ Kromlôk's Revenge - plasma sweeps,melee,8,2+,7,-2,2,Sustained Hits 1,,,,,,,,,Leagues of Votann.cat
78aa-3f99-5fb7-7f83:ranged:hunter-killer-missile,78aa-3f99-5fb7-7f83,Hunter-killer missile,ranged,1,2+,14,-3,D6,One Shot,48,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:autocannon,78aa-3f99-5fb7-7f83,Autocannon,ranged,2,3+,9,-1,3,-,48,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:melee:armoured-tracks,78aa-3f99-5fb7-7f83,Armoured tracks,melee,6,4+,8,0,1,-,,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:heavy-flamer,78aa-3f99-5fb7-7f83,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:lascannon,78aa-3f99-5fb7-7f83,Lascannon,ranged,1,3+,12,-3,D6+1,-,48,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:volkite-culverin,78aa-3f99-5fb7-7f83,Volkite culverin,ranged,4,3+,6,0,2,Devastating Wounds,36,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:heavy-bolter,78aa-3f99-5fb7-7f83,Heavy bolter,ranged,3,3+,5,-1,2,Sustained Hits 1,36,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:havoc-launcher,78aa-3f99-5fb7-7f83,Havoc launcher,ranged,D6,3+,5,0,1,Blast,48,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:multi-melta,78aa-3f99-5fb7-7f83,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,18,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:combi-weapon,78aa-3f99-5fb7-7f83,Combi-weapon,ranged,1,3+,4,0,1,"Anti-INFANTRY 3+, Devastating Wounds, Rapid Fire 1",24,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:twin-boltgun,78aa-3f99-5fb7-7f83,Twin boltgun,ranged,2,3+,4,0,1,Twin-linked,24,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:volkite-cardanelle,78aa-3f99-5fb7-7f83,Volkite cardanelle,ranged,9,3+,9,0,3,Devastating Wounds,36,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:melta-blast-gun,78aa-3f99-5fb7-7f83,Melta blast-gun,ranged,4,3+,12,-4,D6,Melta 2,24,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:➤-kratos-battlecannon---ap,78aa-3f99-5fb7-7f83,➤ Kratos battlecannon - AP,ranged,1,3+,18,-4,D6+3,Heavy,36,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:➤-kratos-battlecannon---he,78aa-3f99-5fb7-7f83,➤ Kratos battlecannon - HE,ranged,D6+3,3+,10,-1,3,Blast,36,,,,,,,,Library - Astartes Heresy Legends.cat
78aa-3f99-5fb7-7f83:ranged:volkite-caliver,78aa-3f99-5fb7-7f83,Volkite caliver,ranged,2,3+,5,0,2,Devastating Wounds,24,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:melee:armoured-feet,d38d-c3a2-f753-efea,Armoured feet,melee,6,3+,6,0,1,-,,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:➤-hellfire-plasma-carronade---standard,d38d-c3a2-f753-efea,➤ Hellfire plasma carronade - standard,ranged,6,3+,7,-2,2,-,36,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:➤-hellfire-plasma-carronade---supercharge,d38d-c3a2-f753-efea,➤ Hellfire plasma carronade - supercharge,ranged,6,3+,8,-3,3,Hazardous,36,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:volkite-falconet-battery,d38d-c3a2-f753-efea,Volkite falconet battery,ranged,6,3+,9,0,2,Devastating Wounds,30,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:arachnus-heavy-lascannon-battery,d38d-c3a2-f753-efea,Arachnus heavy lascannon battery,ranged,2,3+,12,-3,D6+1,-,48,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:anvilus-autocannon-battery,d38d-c3a2-f753-efea,Anvilus autocannon battery,ranged,4,3+,9,-1,3,Twin-linked,48,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:twin-heavy-flamer,d38d-c3a2-f753-efea,Twin heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent, Twin-linked",12,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:twin-heavy-bolter,d38d-c3a2-f753-efea,Twin heavy bolter,ranged,3,3+,5,-1,2,"Sustained Hits 1, Twin-linked",36,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:boreas-air-defence-missiles,d38d-c3a2-f753-efea,Boreas air defence missiles,ranged,1,3+,12,-3,D6+1,Anti-FLY 2+,48,,,,,,,,Library - Astartes Heresy Legends.cat
d38d-c3a2-f753-efea:ranged:aiolos-missile-launcher,d38d-c3a2-f753-efea,Aiolos missile launcher,ranged,D6+3,3+,5,0,1,Blast,48,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:melee:armoured-feet,783a-1c02-b377-b169,Armoured feet,melee,6,3+,6,0,1,-,,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:heavy-flamer,783a-1c02-b377-b169,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:graviton-blaster,783a-1c02-b377-b169,Graviton blaster,ranged,2,3+,5,-1,1,Anti-Vehicle 2+,18,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:➤-plasma-blaster---standard,783a-1c02-b377-b169,➤ Plasma blaster - standard,ranged,2,3+,7,-2,1,-,18,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:➤-plasma-blaster---supercharge,783a-1c02-b377-b169,➤ Plasma blaster - supercharge,ranged,2,3+,8,-3,2,Hazardous,18,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:combi-bolter,783a-1c02-b377-b169,Combi-bolter,ranged,2,3+,4,0,1,Rapid Fire 2,24,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:twin-volkite-culverin,783a-1c02-b377-b169,Twin volkite culverin,ranged,4,3+,6,0,2,"Devastating Wounds, Twin-linked",36,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:multi-melta,783a-1c02-b377-b169,Multi-melta,ranged,2,3+,9,-4,D6,Melta 2,18,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:twin-lascannon,783a-1c02-b377-b169,Twin lascannon,ranged,1,3+,12,-3,D6+1,Twin-linked,48,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:twin-heavy-bolter,783a-1c02-b377-b169,Twin heavy bolter,ranged,3,3+,5,-1,2,"Sustained Hits 1, Twin-linked",36,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:twin-autocannon,783a-1c02-b377-b169,Twin autocannon,ranged,2,3+,9,-1,3,Twin-linked,48,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:melee:dreadnought-combat-weapon,783a-1c02-b377-b169,Dreadnought combat weapon,melee,5,3+,12,-2,3,-,,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:melee:dreadnought-chainfist,783a-1c02-b377-b169,Dreadnought chainfist,melee,4,3+,12,-2,3,Anti-VEHICLE 3+,,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:kheres-assault-cannon,783a-1c02-b377-b169,Kheres assault cannon,ranged,6,3+,7,-1,1,Devastating Wounds,24,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:conversion-beam-cannon,783a-1c02-b377-b169,Conversion beam cannon,ranged,1,3+,7,-1,3,"Conversion, Sustained Hits D3",24,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:➤-heavy-plasma-cannon---standard,783a-1c02-b377-b169,➤ Heavy plasma cannon - standard,ranged,D3,3+,7,-2,2,Blast,36,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:➤-heavy-plasma-cannon---supercharge,783a-1c02-b377-b169,➤ Heavy plasma cannon - supercharge,ranged,D3,3+,8,-3,3,"Blast, Hazardous",36,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:➤-cyclone-missile-launcher---frag,783a-1c02-b377-b169,➤ Cyclone missile launcher - frag,ranged,2D6,3+,4,0,1,Blast,36,,,,,,,,Library - Astartes Heresy Legends.cat
783a-1c02-b377-b169:ranged:➤-cyclone-missile-launcher---krak,783a-1c02-b377-b169,➤ Cyclone missile launcher - krak,ranged,2,3+,9,-2,D6,-,36,,,,,,,,Library - Astartes Heresy Legends.cat
