unit_id,faction,name,toughness,save,invulnerable_save,wounds,move,leadership,objective_control,points,models_min,models_max,feel_no_pain,damage_cap,selection_type,source_file
6f72-b8f7-fd8d-5c2c,Xenos - Necrons,Lokhust Destroyers,6,3+,,3,"8""",7+,2,40,1,6,,,unit,Necrons.cat
d9ea-2965-24-d3a3,Xenos - Necrons,Lokhust Heavy Destroyers,6,3+,,4,"8""",7+,2,55,1,3,,,unit,Necrons.cat
ff8f-2e43-8af1-3470,Xenos - Necrons,Canoptek Doomstalker,8,3+,,12,"8""",8+,4,140,1,1,,,model,Necrons.cat
9928-da6-4e86-ec9f,Xenos - Necrons,Ghost Ark,9,3+,,14,"10""",7+,3,115,1,1,,,model,Necrons.cat
2a86-2d6-6446-7f1,Xenos - Necrons,Night Scythe,9,3+,,12,"20+""",7+,0,145,1,1,,,model,Necrons.cat
52fb-edb1-c747-415a,Xenos - Necrons,Doom Scythe,9,3+,,12,"20+""",7+,0,230,1,1,,,model,Necrons.cat
256d-92cd-5d14-bbab,Xenos - Necrons,Obelisk,13,2+,,24,"8""",7+,8,300,1,1,,,model,Necrons.cat
5451-67b5-a66c-71d2,Xenos - Necrons,Tesseract Vault,12,2+,,24,"8""",7+,8,425,1,1,,,model,Necrons.cat
db10-2662-da6a-516e,Xenos - Necrons,Monolith,13,2+,,22,"8""",7+,8,400,1,1,,,model,Necrons.cat
7422-7fbf-8694-364c,Xenos - Necrons,The Silent King,10,2+,,16,"8""",6+,6,400,3,3,,,unit,Necrons.cat
919f-7076-c827-b844,Xenos - Necrons,Convergence of Dominion,9,3+,,7,-,8+,0,60,1,3,,,unit,Necrons.cat
f868-afbc-9f6b-e4e9,Xenos - Necrons,Canoptek Tomb Stalker [Legends],9,3+,,9,"10""",8+,3,130,1,1,,,model,Necrons.cat
9519-5dbc-ab5-c720,Xenos - Necrons,Canoptek Tomb Sentinel [Legends],9,3+,,9,"10""",8+,3,115,1,1,,,model,Necrons.cat
a7e1-5b53-1d89-e1e3,Xenos - Necrons,Canoptek Acanthrites [Legends],5,3+,,2,"12""",8+,2,85,3,6,,,unit,Necrons.cat
ef1-14e1-cf28-4701,Xenos - Necrons,Tesseract Ark [Legends],9,3+,,10,"9""",6+,3,130,1,1,,,model,Necrons.cat
fa11-cd65-fcf6-427c,Xenos - Necrons,Seraptek Heavy Construct,12,3+,,24,"10""",7+,10,540,1,1,,,model,Necrons.cat
b6b0-9a60-d2e4-7ef0,Xenos - Necrons,Gauss Pylon [Legends],12,3+,,22,-,7+,0,210,1,1,,,model,Necrons.cat
37d1-5b3e-b4e6-f8ef,Xenos - Necrons,Sentry Pylon [Legends],8,3+,,10,-,7+,0,120,1,1,,,model,Necrons.cat
e6d4-56e1-3bbd-475,Xenos - Necrons,Night Shroud [Legends],9,3+,,14,"20+""",7+,0,140,1,1,,,model,Necrons.cat
2e4-afdd-efdd-c5c8,Xenos - Necrons,Overlord with Translocation Shroud,5,2+,,6,"5""",6+,1,85,1,1,,,model,Necrons.cat
97d7-4b22-46b7-dae0,Xenos - Necrons,Canoptek Macrocytes,3,4+,,1,"8""",8+,1,85,5,5,,,unit,Necrons.cat
b7ee-a0fa-5736-b58f,Xenos - Necrons,Canoptek Tomb Crawlers,4,3+,,3,"5""",8+,1,50,2,2,,,unit,Necrons.cat
92cc-9d54-5d0c-6663,Xenos - Necrons,Geomancer,4,4+,,4,"8""",6+,1,75,1,1,,,model,Necrons.cat
1d4b-a179-ae99-3283,Xenos - Necrons,Nekrosor Ammentar,8,3+,,9,"10""",6+,3,185,1,1,,,model,Necrons.cat
be60-a5ae-6c7c-df47,Xenos - Necrons,Dynastic Conqueror [Crucible],5,3+,,6,"5""",6+,1,85,1,1,,,model,Necrons.cat
e884-dd7a-a1cd-bad8,Xenos - Necrons,Hyperscientist [Crucible],4,4+,,4,"5""",6+,1,85,1,1,,,model,Necrons.cat
50cd-aa29-f506-8ed1,Xenos - Necrons,Triarchal Overseer [Crucible],8,3+,,12,"8""",7+,4,120,1,1,,,model,Necrons.cat
306a-b2ac-aaf1-9a7c,Xenos - Orks,Battlewagon,10,3+,,16,"10""",7+,5,160,1,1,,,model,Orks.cat
b7c3-d00e-daf2-76fb,Xenos - Orks,Beast Snagga Boyz,5,5+,,1,"6""",7+,2,95,10,20,,,unit,Orks.cat
5a5d-c5a4-39b8-4a3f,Xenos - Orks,Beastboss,5,4+,,6,"6""",6+,1,80,1,1,,,model,Orks.cat
a8b7-351-d911-a4d6,Xenos - Orks,Beastboss on Squigosaur,8,3+,,8,"10""",6+,3,110,1,1,,,model,Orks.cat
95e9-6da3-5e75-2566,Xenos - Orks,Big Mek in Mega Armour,6,2+,,5,"5""",7+,1,90,1,1,,,model,Orks.cat
e1b6-48a1-2598-7cae,Xenos - Orks,Big Mek with Kustom Force Field [Legends],5,4+,,4,"6""",7+,1,55,1,1,,,model,Orks.cat
dde2-ca42-e3bc-2ef6,Xenos - Orks,Big Mek with Shokk Attack Gun,5,4+,,5,"6""",7+,1,80,1,1,,,model,Orks.cat
b82a-6b65-7050-ac48,Xenos - Orks,Big'ed Bossbunka,10,3+,,12,-,7+,0,135,1,1,,,model,Orks.cat
a20-d3af-2c3e-3267,Xenos - Orks,Blitza-bommer,9,3+,,12,"20+""",7+,0,115,1,1,,,model,Orks.cat
c7c8-6b5b-6bfc-52d1,Xenos - Orks,Boomdakka Snazzwagon,7,4+,,9,"12""",7+,3,70,1,1,,,model,Orks.cat
e651-5901-35e5-dc35,Xenos - Orks,Boss Snikrot,5,5+,,6,"6""",6+,1,75,1,1,,,model,Orks.cat
ec71-71e2-6601-31b8,Xenos - Orks,Boss Zagstruk [Legends],5,4+,,6,"12""",6+,1,90,1,1,,,model,Orks.cat
e3b1-1240-2476-cd86,Xenos - Orks,Boyz,5,5+,,1,"6""",7+,2,80,10,20,,,unit,Orks.cat
71b2-e955-6588-87f4,Xenos - Orks,Burna Boyz,5,5+,,1,"6""",7+,1,60,1,3,,,unit,Orks.cat
93a1-386a-e40f-472f,Xenos - Orks,Burna-bommer,9,3+,,12,"20+""",7+,0,125,1,1,,,model,Orks.cat
3b42-b41f-d11e-bdca,Xenos - Orks,Dakkajet,9,3+,,12,"20+""",7+,0,135,1,1,,,model,Orks.cat
1594-b986-e77e-d89d,Xenos - Orks,Deff Dread,9,2+,,8,"8""",7+,3,120,1,1,,,model,Orks.cat
ca85-1d18-dc30-d64e,Xenos - Orks,Deffkilla Wartrike,6,4+,,9,"12""",6+,3,80,1,1,,,model,Orks.cat
2d6e-aa3b-c28c-5ef0,Xenos - Orks,Deffkoptas,6,4+,,4,"12""",7+,2,80,3,6,,,unit,Orks.cat
1de9-b138-28a1-9c4b,Xenos - Orks,Flash Gitz,5,4+,,2,"6""",7+,1,80,4,9,,,unit,Orks.cat
4ea0-6b70-c17c-bc00,Xenos - Orks,Ghazghkull Thraka,6,2+,,10,"5""",6+,4,235,2,2,,,unit,Orks.cat
56d6-a7fc-fa08-4345,Xenos - Orks,Gorkanaut,12,3+,,20,"8""",7+,8,265,1,1,,,model,Orks.cat
de8f-24f9-c543-92b7,Xenos - Orks,Gretchin,2,7+,,1,"6""",8+,2,40,1,3,,,unit,Orks.cat
70de-d621-8465-f7b8,Xenos - Orks,Hunta Rig,10,3+,,16,"10""",7+,5,135,1,1,,,model,Orks.cat
ffa6-66d3-dfa5-557e,Xenos - Orks,Kaptin Badrukk [Legends],5,3+,,6,"6""",7+,1,80,1,1,,,model,Orks.cat
eb21-c97f-2d9a-b363,Xenos - Orks,Kill Rig,10,3+,,16,"10""",7+,5,155,1,1,,,model,Orks.cat
8c36-c946-2e0f-f648,Xenos - Orks,Killa Kans,6,3+,,5,"6""",8+,2,125,3,6,,,unit,Orks.cat
303-267f-e45c-6aa9,Xenos - Orks,Kommandos,5,5+,,1,"6""",7+,1,120,10,10,,,unit,Orks.cat
b803-bafc-2b52-160d,Xenos - Orks,Kustom Boosta-blasta,7,4+,,9,"12""",7+,3,70,1,1,,,model,Orks.cat
3bff-9fad-2d11-7866,Xenos - Orks,Lootas,5,5+,,1,"6""",7+,1,50,1,3,,,unit,Orks.cat
7d51-e2a3-aab6-f7de,Xenos - Orks,Mad Dok Grotsnik [Legends],5,5+,,4,"6""",7+,1,65,1,1,,,model,Orks.cat
7067-34f4-5272-e05f,Xenos - Orks,Meganobz,6,2+,,3,"5""",7+,1,65,2,42,,,unit,Orks.cat
8dd-f235-ef18-d36,Xenos - Orks,Megatrakk Scrapjet,7,4+,,9,"12""",7+,3,75,1,1,,,model,Orks.cat
3b2-8c11-616a-1005,Xenos - Orks,Mek,5,5+,,4,"6""",7+,1,45,1,1,,,model,Orks.cat
b37a-8686-db2c-8cbd,Xenos - Orks,Mek Gunz,5,5+,,6,"3""",8+,2,50,1,3,,,unit,Orks.cat
e82a-232e-e43d-a061,Xenos - Orks,Mek Gun w/ Smasha gun,5,5+,,6,"3""",8+,2,50,1,1,,,model,Orks.cat
8aea-b460-9ad6-252d,Xenos - Orks,Mek Gun w/ Bubblechukka,5,5+,,6,"3""",8+,2,50,1,1,,,model,Orks.cat
ef50-eb48-bba3-d692,Xenos - Orks,Mek Gun w/ Kustom mega-kannon,5,5+,,6,"3""",8+,2,50,1,1,,,model,Orks.cat
c800-4c3a-de49-f05b,Xenos - Orks,Mek Gun w/ Traktor kannon,5,5+,,6,"3""",8+,2,50,1,1,,,model,Orks.cat
9ee5-2b39-de06-dda6,Xenos - Orks,Morkanaut,12,3+,,20,"8""",7+,8,280,1,1,,,model,Orks.cat
b42b-ea0-38f1-6300,Xenos - Orks,Mozrog Skragbad,8,3+,,8,"10""",6+,3,145,1,1,,,model,Orks.cat
3b35-92f5-bd1a-af8d,Xenos - Orks,Nob with Waaagh! Banner [Legends],5,4+,,3,"6""",7+,1,70,1,1,,,model,Orks.cat
b16a-7132-3f8a-abe5,Xenos - Orks,Nobz,5,4+,,2,"6""",7+,1,105,5,37,,,unit,Orks.cat
a74a-107a-e2ac-7e4c,Xenos - Orks,Painboss,5,4+,,4,"6""",7+,1,70,1,1,,,model,Orks.cat
7669-1442-2c0b-e0c9,Xenos - Orks,Painboy,5,5+,,3,"6""",7+,1,80,1,1,,,model,Orks.cat
a856-30b7-e56d-57db,Xenos - Orks,Rukkatrukk Squigbuggy,7,4+,,9,"12""",7+,3,95,1,1,,,model,Orks.cat
1d12-e2ae-33bb-4558,Xenos - Orks,Shokkjump Dragsta,7,4+,,9,"12""",7+,3,70,1,1,,,model,Orks.cat
6a83-8e1f-63ef-50c3,Xenos - Orks,Squighog Boyz,7,4+,,4,"10""",7+,2,150,1,3,,,unit,Orks.cat
6c08-9131-14a3-a3b4,Xenos - Orks,Stompa,14,2+,,30,"10""",6+,12,800,1,1,,,model,Orks.cat
4adf-8249-c6b2-dd4f,Xenos - Orks,Stormboyz,5,5+,,1,"12""",7+,1,65,5,10,,,unit,Orks.cat
dadc-d370-ef10-853c,Xenos - Orks,Tankbustas,5,4+,,2,"6""",7+,1,140,6,6,,,unit,Orks.cat
1291-7ba8-2c5a-4a92,Xenos - Orks,Trukk,8,4+,,10,"12""",7+,2,70,1,1,,,model,Orks.cat
83a7-ea20-ed9-d14a,Xenos - Orks,Warbikers,6,4+,,3,"12""",7+,2,65,3,6,,,unit,Orks.cat
2efc-c4b3-2ecc-5a37,Xenos - Orks,Warboss,5,4+,,6,"6""",6+,1,75,1,1,,,model,Orks.cat
494b-11ce-5af-5b50,Xenos - Orks,Warboss in Mega Armour,6,2+,,7,"5""",6+,1,80,1,1,,,model,Orks.cat
3832-ad97-2b3b-8775,Xenos - Orks,Wazbom Blastajet,9,3+,,12,"20+""",7+,0,175,1,1,,,model,Orks.cat
260d-9ce4-ea1f-a957,Xenos - Orks,Weirdboy,5,5+,,4,"6""",7+,1,65,1,1,,,model,Orks.cat
290-ff5a-b14f-e432,Xenos - Orks,Wurrboy,5,5+,,4,"6""",7+,1,60,1,1,,,model,Orks.cat
ce45-db08-3795-18a9,Xenos - Orks,Zodgrod Wortsnagga,5,5+,,5,"6""",7+,1,90,1,1,,,model,Orks.cat
2ecf-280b-32e2-3189,Xenos - Orks,Mekboy Workshop [Legends],9,4+,,10,-,7+,0,80,1,1,,,model,Orks.cat
2d97-52db-2c1b-de5e,Xenos - Orks,Grot Mega-Tank [Legends],9,3+,,12,"8""",8+,4,110,1,1,,,model,Orks.cat
df63-56a0-92e1-6191,Xenos - Orks,Squiggoth [Legends],10,3+,,18,"10""",7+,5,150,1,1,,,model,Orks.cat
aeed-c6d9-4b90-376a,Xenos - Orks,Gargantuan Squiggoth,13,3+,,30,"10""",7+,12,440,1,1,,,model,Orks.cat
b8fe-c7af-20fd-631d,Xenos - Orks,Kill Tank [Legends],12,3+,,24,"12""",6+,10,295,1,1,,,model,Orks.cat
5c83-d9c7-5c58-8357,Xenos - Orks,Mega Dread [Legends],10,2+,,16,"8""",7+,5,225,1,1,,,model,Orks.cat
121b-9fda-2ccb-e38c,Xenos - Orks,Meka-Dread [Legends],10,2+,,16,"8""",7+,5,210,1,1,,,model,Orks.cat
609a-6ef1-a3e3-3baa,Xenos - Orks,Big Trakk [Legends],9,4+,,12,"12""",7+,3,90,1,1,,,model,Orks.cat
6aed-92bb-49d6-12da,Xenos - Orks,Warboss on Warbike [Legends],6,4+,,7,"12""",6+,2,75,1,1,,,model,Orks.cat
47ad-4934-ea67-a2b0,Xenos - Orks,Nobz on Warbikes [Legends],6,4+,,4,"12""",7+,2,125,3,3,,,unit,Orks.cat
91c2-d40a-1f09-9e81,Xenos - Orks,Kannonwagon [Legends],10,4+,,16,"12""",7+,4,115,1,1,,,model,Orks.cat
a43d-27a9-7d83-42e4,Xenos - Orks,Da Red Gobbo [Legends],2,5+,,3,"6""",7+,1,40,1,1,,,model,Orks.cat
4852-225b-c426-c9b5,Xenos - Orks,Painboy on Warbike [Legends],6,4+,,4,"12""",7+,2,85,1,1,,,model,Orks.cat
939f-63bc-4a63-4d93,Xenos - Orks,Skorchas [Legends],6,4+,,6,"12""",7+,2,45,1,2,,,unit,Orks.cat
9e51-a749-18ba-2ea4,Xenos - Orks,Wartrakks [Legends],6,4+,,6,"12""",7+,2,50,1,2,,,unit,Orks.cat
e969-cbc8-60a6-affb,Xenos - Orks,Warbuggies [Legends],6,4+,,6,"12""",7+,2,40,1,2,,,unit,Orks.cat
7eb0-5bc7-24c-6cb4,Xenos - Orks,Big Gunz [Legends],4,5+,,3,"3""",8+,1,20,1,2,,,unit,Orks.cat
145f-7113-8466-d544,Xenos - Orks,Big Gunz w/ Kannon,4,5+,,3,"3""",8+,1,20,1,1,,,model,Orks.cat
14e1-a15e-e987-5c3c,Xenos - Orks,Big Gunz w/ Lobba,4,5+,,3,"3""",8+,1,20,1,1,,,model,Orks.cat
565b-5d57-1578-36bb,Xenos - Orks,Big Gunz w/ Zzap gun,4,5+,,3,"3""",8+,1,20,1,1,,,model,Orks.cat
51a5-6c92-806e-57d6,Xenos - Orks,Deffkoptas with Big Shootas [Legends],6,4+,,4,"12""",7+,2,130,3,3,,,unit,Orks.cat
3444-a152-c9e6-31aa,Xenos - Orks,Kill Krusha [Legends],12,3+,,22,"10""",7+,8,230,1,1,,,model,Orks.cat
8c96-c1f0-63ff-d6a9,Xenos - Orks,Deff Rolla Battle Fortress [Legends],12,3+,,22,"10""",7+,8,250,1,1,,,model,Orks.cat
f6cb-323b-3c25-75f7,Xenos - Orks,Chinork Warkopta [Legends],8,4+,,10,"14""",7+,2,105,1,1,,,model,Orks.cat
dd02-c92c-fb0a-54ec,Xenos - Orks,Fighta-Bommer [Legends],9,3+,,12,"20+""",7+,0,100,1,1,,,model,Orks.cat
4229-83f0-b03b-bd44,Xenos - Orks,Attack Fighta [Legends],9,3+,,10,"20+""",7+,0,100,1,1,,,model,Orks.cat
afab-635c-23c5-cacc,Xenos - Orks,Lifta Wagon [Legends],10,3+,,16,"10""",7+,5,135,1,1,,,model,Orks.cat
410e-7847-bcfc-1b62,Xenos - Orks,Grot Bomm Launcha [Legends],6,4+,,6,"12""",7+,2,50,1,1,,,model,Orks.cat
8b2-ca6b-b00c-d64c,Xenos - Orks,Big Mek on Warbike [Legends],6,4+,,6,"12""",7+,2,105,1,1,,,model,Orks.cat
3e53-68fa-a7b4-d6c6,Xenos - Orks,Grotmas Gitz [Legends],3,4+,,5,"10""",7+,2,40,1,1,,,model,Orks.cat
21c1-62d6-9682-4fb6,Xenos - Orks,Ufthak Blackhawk [Legends],5,4+,,6,"6""",6+,1,70,1,1,,,model,Orks.cat
fbee-427a-1c46-f621,Xenos - Orks,Big Mek,5,3+,,6,"6""",7+,1,70,1,1,,,model,Orks.cat
a596-3d99-257e-0ea1,Xenos - Orks,Breaka Boyz,5,4+,,2,"6""",7+,1,140,6,6,,,unit,Orks.cat
6610-3cb7-dc72-8852,Xenos - Orks,Da Red Gobbo's A-bomb-inable Snowman [Legends],2,5+,,3,"6""",7+,2,40,1,1,,,model,Orks.cat
070f-5f7f-2cab-6ee6,Xenos - Orks,Da Red Gobbo's Tinboy [Legends],6,3+,,5,"6""",7+,2,45,1,1,,,model,Orks.cat
2ba9-e97a-909d-3ac5,Xenos - Orks,Hordeboss [Crucible],5,4+,,5,"6""",7+,1,75,1,1,,,model,Orks.cat
54de-2004-bbc1-3ac6,Xenos - Orks,Warphead [Crucible],5,5+,,4,"6""",7+,1,65,1,1,,,model,Orks.cat
6a69-8e75-49ae-408f,Xenos - Orks,Upstart Gretchin [Crucible],2,7+,,3,"6""",8+,2,40,1,1,,,model,Orks.cat
2ab7-ab71-0af4-5d39,Xenos - Orks,Wazdakka Gutsmek,8,3+,,10,"14""",6+,3,175,1,1,,,model,Orks.cat
4d0d-af9d-53c2-bc31,Xenos - T'au Empire,Commander Shadowsun,4,3+,,6,"10""",6+,1,100,1,1,,,model,T'au Empire.cat
a67c-e2aa-41d7-e91e,Xenos - T'au Empire,Commander Farsight,5,2+,,8,"10""",6+,2,85,1,1,,,model,T'au Empire.cat
6de0-279f-b471-65ca,Xenos - T'au Empire,Commander in Crisis Battlesuit [Legends],5,3+,,5,"10""",7+,2,80,1,1,,,model,T'au Empire.cat
99fa-35-ba6e-5354,Xenos - T'au Empire,Commander in Enforcer Battlesuit,5,2+,,6,"8""",7+,2,80,1,1,,,model,T'au Empire.cat
3a73-7255-c639-e89e,Xenos - T'au Empire,Commander in Coldstar Battlesuit,5,3+,,6,"12""",7+,2,95,1,1,,,model,T'au Empire.cat
8f32-9697-ed41-6e3,Xenos - T'au Empire,Cadre Fireblade,3,4+,,3,"6""",7+,1,50,1,1,,,model,T'au Empire.cat
5e66-6f0-a181-cc4d,Xenos - T'au Empire,Ethereal,3,5+,,3,"6""",6+,1,50,1,1,,,model,T'au Empire.cat
2582-676d-fc9f-c146,Xenos - T'au Empire,Aun'va [Legends],3,5+,,5,"6""",7+,1,65,3,3,,,unit,T'au Empire.cat
8407-585b-76d2-72f3,Xenos - T'au Empire,Aun'shi [Legends],3,6+,,3,"6""",7+,1,50,1,1,,,model,T'au Empire.cat
a0f5-5934-1570-5a21,Xenos - T'au Empire,Darkstrider,3,4+,,3,"7""",7+,1,60,1,1,,,model,T'au Empire.cat
5bf-16e5-d77b-ea7d,Xenos - T'au Empire,Longstrike [Legends],10,3+,,14,"10""",7+,3,140,1,1,,,model,T'au Empire.cat
acdd-2901-1a75-99f4,Xenos - T'au Empire,Strike Team,3,4+,,1,"6""",7+,2,70,9,9,,,unit,T'au Empire.cat
afc0-2b21-8ddc-3b2a,Xenos - T'au Empire,Breacher Team,3,4+,,1,"6""",7+,2,90,9,9,,,unit,T'au Empire.cat
d631-3ca5-e206-4e6a,Xenos - T'au Empire,Kroot Carnivores,3,6+,,1,"7""",7+,2,65,9,19,,,unit,T'au Empire.cat
c523-a2e2-a398-ea00,Xenos - T'au Empire,Krootox Riders,6,5+,,5,"7""",7+,2,40,1,3,,,unit,T'au Empire.cat
de16-2476-9749-b603,Xenos - T'au Empire,Crisis Battlesuits [Legends],5,3+,,4,"10""",7+,2,200,2,5,,,unit,T'au Empire.cat
5d3a-803e-7cbc-b2f1,Xenos - T'au Empire,Stealth Battlesuits,4,3+,,2,"8""",7+,1,100,4,4,,,unit,T'au Empire.cat
5268-6e9-8f5c-c810,Xenos - T'au Empire,Ghostkeel Battlesuit,8,2+,,12,"10""",7+,3,160,1,1,,,model,T'au Empire.cat
5fe4-86de-b88c-a47b,Xenos - T'au Empire,Firesight Team,3,4+,,4,"6""",7+,3,60,1,1,,,model,T'au Empire.cat
2598-d700-9952-e439,Xenos - T'au Empire,Pathfinder Team,3,4+,,1,"7""",7+,1,90,9,9,,,unit,T'au Empire.cat
ad2-6549-8a19-d745,Xenos - T'au Empire,Piranha,7,4+,,7,"14""",7+,2,60,1,3,,,unit,T'au Empire.cat
fe61-6f7e-e7e8-f6ce,Xenos - T'au Empire,Piranhas,7,4+,,7,"14""",7+,2,60,1,1,,,model,T'au Empire.cat
b91-ba27-3842-76c,Xenos - T'au Empire,Vespid Stingwings,4,4+,,1,"12""",7+,1,65,4,9,,,unit,T'au Empire.cat
6883-85aa-b338-b88,Xenos - T'au Empire,Kroot Hounds,3,6+,,1,"12""",8+,0,40,5,10,,,unit,T'au Empire.cat
a594-317-b90a-a226,Xenos - T'au Empire,Broadside Battlesuits,6,2+,,8,"5""",7+,2,80,1,3,,,unit,T'au Empire.cat
5d8f-5530-263d-651b,Xenos - T'au Empire,Riptide Battlesuit,9,2+,,14,"10""",7+,4,200,1,1,,,model,T'au Empire.cat
ca9-49ab-17c1-8556,Xenos - T'au Empire,Hammerhead Gunship,10,3+,,14,"10""",7+,3,145,1,1,,,model,T'au Empire.cat
bfe0-2e9f-6f57-b48f,Xenos - T'au Empire,Sky Ray Gunship,10,3+,,14,"10""",7+,3,150,1,1,,,model,T'au Empire.cat
14f3-9aa6-21af-7fe3,Xenos - T'au Empire,Devilfish,9,3+,,13,"12""",7+,2,85,1,1,,,model,T'au Empire.cat
cac0-2569-67c8-f492,Xenos - T'au Empire,Razorshark Strike Fighter,10,3+,,12,"20+""",7+,0,170,1,1,,,model,T'au Empire.cat
8d6a-3409-52db-a8c,Xenos - T'au Empire,Sun Shark Bomber,9,3+,,12,"20+""",7+,0,160,1,1,,,model,T'au Empire.cat
1d72-cdbd-796f-7c0d,Xenos - T'au Empire,Tidewall Shieldline,8,3+,,10,"4""",7+,0,85,1,1,,,model,T'au Empire.cat
af7f-fc61-e9c0-6a7e,Xenos - T'au Empire,Tidewall Droneport,8,3+,,10,"4""",7+,0,85,1,1,,,model,T'au Empire.cat
e412-ea81-6767-9974,Xenos - T'au Empire,Tidewall Gunrig,8,3+,,14,"4""",7+,0,90,1,1,,,model,T'au Empire.cat
439b-e08-4466-e162,Xenos - T'au Empire,Stormsurge,11,2+,,20,"8""",7+,6,360,1,1,,,model,T'au Empire.cat
f98a-5aa8-9305-2ed,Xenos - T'au Empire,Tactical Drones [Legends],3,4+,,1,"8""",7+,0,70,4,12,,,unit,T'au Empire.cat
72f2-7d0b-80f9-43b7,Xenos - T'au Empire,Kroot Farstalkers,3,6+,,1,"12""",7+,0,85,12,12,,,unit,T'au Empire.cat
b146-daf1-9b8b-6de9,Xenos - T'au Empire,R'varna Battlesuit [Legends],10,2+,,15,"8""",7+,4,200,1,1,,,model,T'au Empire.cat
8013-c4e0-166e-a961,Xenos - T'au Empire,Y'vahra Battlesuit [Legends],9,2+,,15,"10""",7+,4,210,1,1,,,model,T'au Empire.cat
388f-478b-18f5-aee7,Xenos - T'au Empire,Tetras [Legends],7,4+,,7,"14""",7+,2,80,2,4,,,unit,T'au Empire.cat
f499-f326-8e40-9c8b,Xenos - T'au Empire,Remora Stealth Drones [Legends],6,3+,,5,"16""",7+,0,160,2,2,,,unit,T'au Empire.cat
16d6-79b5-817d-f084,Xenos - T'au Empire,Ta'unar Supremacy Armour,13,2+,,30,"8""",7+,10,790,1,1,,,model,T'au Empire.cat
a422-6066-1c3a-f021,Xenos - T'au Empire,Barracuda [Legends],10,3+,,14,"20+""",7+,0,220,1,1,,,model,T'au Empire.cat
1c73-43dc-bef0-a468,Xenos - T'au Empire,Tiger Shark,11,3+,,18,"20+""",7+,0,325,1,1,,,model,T'au Empire.cat
6a78-555-46c7-999b,Xenos - T'au Empire,AX-1-0 Tiger Shark,11,3+,,18,"20+""",7+,0,315,1,1,,,model,T'au Empire.cat
8e75-7545-e43b-7c67,Xenos - T'au Empire,Manta,14,2+,,60,"20+""",7+,0,2100,1,1,,,model,T'au Empire.cat
49c0-f84c-18c4-6377,Xenos - T'au Empire,Orca Dropship [Legends],12,3+,,28,"20+""",7+,0,275,1,1,,,model,T'au Empire.cat
f260-c746-b662-cc6c,Xenos - T'au Empire,Heavy Gun Drones [Legends],5,4+,,2,"8""",8+,0,45,2,2,,,unit,T'au Empire.cat
a5d9-e739-52b8-731f,Xenos - T'au Empire,Great Knarloc [Legends],8,4+,,10,"9""",7+,3,100,1,1,,,model,T'au Empire.cat
934d-30ac-34a3-f113,Xenos - T'au Empire,TX42 Piranha [Legends],7,4+,,7,"14""",7+,2,60,1,1,,,model,T'au Empire.cat
f4b8-7132-6738-547c,Xenos - T'au Empire,Knarloc Riders [Legends],5,5+,,4,"7""",7+,2,110,3,3,,,unit,T'au Empire.cat
96d6-a7f6-cbf-a4c0,Xenos - T'au Empire,Shas'o R'alai [Legends],6,3+,,6,"8""",7+,2,80,1,1,,,model,T'au Empire.cat
9b21-52b7-6d8b-3e51,Xenos - T'au Empire,XV9 Hazard Battlesuits [Legends],6,3+,,4,"8""",7+,2,55,1,2,,,unit,T'au Empire.cat
9a6b-c7be-b8fd-28,Xenos - T'au Empire,XV9 Hazard Battlesuit,6,3+,,4,"8""",7+,2,55,1,1,,,model,T'au Empire.cat
124e-3391-b646-9777,Xenos - T'au Empire,Remote Sensor Tower [Legends],8,4+,,4,-,8+,0,50,1,1,,,model,T'au Empire.cat
e73d-cdcf-213d-c7eb,Xenos - T'au Empire,Drone Sentry Turret [Legends],8,4+,,4,-,8+,0,50,1,1,,,model,T'au Empire.cat
e88f-bc7a-c3f5-8e47,Xenos - T'au Empire,Crisis Sunforge Battlesuits,5,3+,,4,"10""",7+,2,140,2,2,,,unit,T'au Empire.cat
9373-d0b3-94c9-e47,Xenos - T'au Empire,Crisis Fireknife Battlesuits,5,3+,,4,"10""",7+,2,120,2,2,,,unit,T'au Empire.cat
fb32-c683-b38f-d339,Xenos - T'au Empire,Crisis Starscythe Battlesuits,5,3+,,4,"10""",7+,2,110,2,2,,,unit,T'au Empire.cat
2ebe-a524-656d-7f0e,Xenos - T'au Empire,Kroot Trail Shaper,3,6+,,3,"7""",7+,1,55,1,1,,,model,T'au Empire.cat
e9bc-7a6e-322c-87fd,Xenos - T'au Empire,Kroot War Shaper,3,6+,,3,"7""",7+,1,50,1,1,,,model,T'au Empire.cat
bb34-e371-33ee-397,Xenos - T'au Empire,Kroot Flesh Shaper,3,6+,,3,"7""",7+,1,45,1,1,,,model,T'au Empire.cat
4e8a-c3f4-e497-4901,Xenos - T'au Empire,Kroot Lone-spear,5,5+,,6,"12""",7+,2,80,1,1,,,model,T'au Empire.cat
7f73-6728-df6f-1446,Xenos - T'au Empire,Krootox Rampagers,6,5+,,5,"7""",7+,2,85,3,6,,,unit,T'au Empire.cat
2e61-8399-60bf-1c85,Xenos - T'au Empire,Shas'nel [Crucible],3,4+,,3,"6""",7+,1,50,1,1,,,model,T'au Empire.cat
ed9c-6a08-c915-c757,Xenos - T'au Empire,Battlesuit Veteran [Crucible],4,3+,,4,"8""",7+,1,60,1,1,,,model,T'au Empire.cat
